model,dataset,fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement,auroc,brier_raw,brier_scaled
UNI,BRACS,0.01,42,1.3209733663620908,0.06369887862659161,0.03083089235762561,0.032867986268966004,0.7682439032106412,0.11772621878472435,0.11773612992356407
UNI,BRACS,0.01,123,1.275953412601869,0.12488393880073824,0.1283154353297551,-0.0034314965290168503,0.7706766545282979,0.11482282201080099,0.11572325562744669
UNI,BRACS,0.01,456,1.8975714933690255,0.057265454542156154,0.06989200505300991,-0.012626550510853755,0.7736710903259512,0.1187057092163772,0.1195085133871652
UNI,BRACS,0.05,42,0.5578107537885917,0.13015293092837746,0.060268729634449784,0.06988420129392767,0.8585801027223712,0.09662596238919116,0.09277935955956898
UNI,BRACS,0.05,123,0.7592808895597766,0.10591881153720227,0.054005252244280724,0.051913559292921546,0.8469738777368466,0.09928953676575851,0.09737442727419043
UNI,BRACS,0.05,456,0.5130970897068334,0.22633035238055654,0.047691984300137345,0.1786383680804192,0.8656066946378437,0.09358196399651601,0.08328222296424674
UNI,BRACS,0.1,42,0.6801964345228754,0.10033143341754211,0.06260521034787717,0.037726223069664944,0.8761970454502229,0.0889066908842097,0.08686975399435092
UNI,BRACS,0.1,123,0.7084551483932274,0.11539049873469595,0.034992621376899034,0.08039787735779691,0.8672641086944275,0.0893303044841399,0.08667089494032994
UNI,BRACS,0.1,456,0.6298419063970186,0.1583108293426711,0.046992102848797276,0.11131872649387382,0.8745080939926991,0.08651642282726403,0.0814969333901561
UNI,BRACS,0.25,42,0.6800946797642923,0.09824910982470664,0.040340651410767425,0.05790845841393921,0.8838962888616256,0.0804649893328794,0.0786951779608309
UNI,BRACS,0.25,123,0.7178777792470112,0.08154601557992613,0.03675880403230764,0.04478721154761849,0.8883959386720627,0.08122392032836083,0.0800848894126692
UNI,BRACS,0.25,456,0.6964876845511639,0.1001276794315475,0.06554888213551337,0.034578797296034136,0.8876608070697954,0.07937976216170606,0.07806378718129715
UNI,BRACS,0.5,42,0.7617291290289716,0.0665868016206049,0.07429316958422778,-0.007706367963622882,0.8901530190419251,0.07775333852413632,0.07787313267560596
UNI,BRACS,0.5,123,0.7578929157013746,0.07224105288393703,0.05090126057690041,0.02133979230703662,0.8953974066450565,0.07582153348525977,0.07563333496357516
UNI,BRACS,0.5,456,0.7709565979361426,0.057708554507775435,0.05449849481544216,0.0032100596923332753,0.8971187090466558,0.07671600268799066,0.07683611816421383
UNI,BRACS,1.0,42,0.8120119082011952,0.04888100911208154,0.08117729233451765,-0.032296283222436106,0.9012589709524763,0.07366302578412441,0.07442929845701883
UNI,BRACS,1.0,123,0.8120119082012269,0.048881009112078405,0.08117729233451663,-0.03229628322243823,0.9012589709524763,0.07366302578412469,0.07442929845701902
UNI,BRACS,1.0,456,0.8120119082020416,0.048881009111971505,0.08117729233442704,-0.032296283222455535,0.9012589709524763,0.07366302578412924,0.07442929845701854
