fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,9.999996118198837,0.2483237131986203,0.027038401143595958,0.22128531205502433
0.01,123,9.999995476671826,0.1971191054409346,0.020648515106854504,0.1764705903340801
0.01,456,9.999996203053046,0.2034517653443801,0.02139926322847302,0.18205250211590707
0.05,42,9.999993064939316,0.2721813804467954,0.026097710704420907,0.2460836697423745
0.05,123,9.999996428698552,0.21219631142313966,0.022488986336654193,0.18970732508648547
0.05,456,9.999993138587664,0.17591296910148058,0.018204614866428992,0.15770835423505158
0.1,42,9.999993211075523,0.29626687087790926,0.02673112638368247,0.2695357444942268
0.1,123,9.999993058189128,0.26127585120786084,0.026971849831138428,0.23430400137672242
0.1,456,9.999993427288175,0.22200269225245114,0.022521291557084377,0.19948140069536677
0.25,42,9.999996510876153,0.3089348305288196,0.03348528054200456,0.27544954998681503
0.25,123,9.99999632077366,0.25178869021090816,0.02701134695256402,0.22477734325834414
0.25,456,9.999993601177087,0.17874796336757706,0.016391463605956533,0.16235649976162053
0.5,42,9.999996503443333,0.2975357294599378,0.032111862358609515,0.26542386710132826
0.5,123,9.999996360888662,0.29751500970484573,0.03183271250843578,0.26568229719640996
0.5,456,9.999993220976997,0.2188845321644109,0.0231412000793051,0.1957433320851058
1.0,42,9.999993046688925,0.3082356866585919,0.034520322334880296,0.27371536432371163
1.0,123,9.999993046688925,0.30823568665859225,0.03452032233488035,0.2737153643237119
1.0,456,9.999993046688925,0.30823568665859147,0.034520322334880296,0.2737153643237112
