model,dataset,fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement,auroc,brier_raw,brier_scaled
MIDNIGHT,CRC,0.01,42,0.43301314381896683,0.17819296129544349,0.003525291494476703,0.1746676698009668,0.9980883087845034,0.011959386875240416,0.006428879838288654
MIDNIGHT,CRC,0.01,123,0.42089593512348544,0.1793510451715402,0.006261793185670716,0.1730892519858695,0.9982569283573572,0.01204839446193332,0.006396293900376076
MIDNIGHT,CRC,0.01,456,0.4293050993113041,0.1762276834041994,0.002870715359368719,0.17335696804483067,0.9982938508498438,0.011831784671550162,0.006376890330556919
MIDNIGHT,CRC,0.05,42,0.575175986018112,0.06649623532658679,0.004081438934453783,0.062414796392133,0.9988251619672393,0.005727837369545173,0.0044721956149091436
MIDNIGHT,CRC,0.05,123,0.5752959921004493,0.06727223494514772,0.004086445673787163,0.06318578927136057,0.9987719874694605,0.005673888191607215,0.004378149193769281
MIDNIGHT,CRC,0.05,456,0.576086494534454,0.06430223887108777,0.0037607420985770004,0.06054149677251077,0.9988893326623521,0.005667329569275537,0.0044904633020074886
MIDNIGHT,CRC,0.1,42,0.6279480242407514,0.04383701597560098,0.0042418016750395485,0.039595214300561433,0.999109129895328,0.0045014540934759355,0.0038344852154221848
MIDNIGHT,CRC,0.1,123,0.6222005144781525,0.04374613223156473,0.003288692593051105,0.04045743963851363,0.9991164027128698,0.004486773864150895,0.0038038807929132398
MIDNIGHT,CRC,0.1,456,0.6324761308872691,0.04216729648611635,0.0036301150293580955,0.03853718145675825,0.9990790216070145,0.004479364012335054,0.003819610299883774
MIDNIGHT,CRC,0.25,42,0.6824571803060276,0.024636043269399336,0.0035944315089088347,0.021041611760490502,0.9994329605713373,0.0034578206052852836,0.0031574933070203375
MIDNIGHT,CRC,0.25,123,0.6687029039877601,0.026503240311349652,0.0026384220401779747,0.02386481827117168,0.9994468452036637,0.0034244069219945506,0.003092985027287798
MIDNIGHT,CRC,0.25,456,0.6890704157521468,0.02476801440698642,0.0027924310942310086,0.021975583312755412,0.9994175646725927,0.003431616515528819,0.003134557352749827
MIDNIGHT,CRC,0.5,42,0.7044875226445825,0.016651794432650288,0.00300284029839072,0.013648954134259568,0.9995937656188251,0.0028243125583557478,0.0026534881116747587
MIDNIGHT,CRC,0.5,123,0.7017444393113982,0.017519044992162957,0.003525710138421731,0.013993334853741227,0.9995548320811749,0.002896265740739578,0.0026964459579107733
MIDNIGHT,CRC,0.5,456,0.7018883618545568,0.017516926145224637,0.002577115859591557,0.01493981028563308,0.9996014998812228,0.0028001605512422067,0.0026203127172165935
MIDNIGHT,CRC,1.0,42,0.7184427276895858,0.012732123666239136,0.0033519759699367504,0.009380147696302386,0.9996967099917167,0.002355384965763084,0.0022414679882287185
MIDNIGHT,CRC,1.0,123,0.7184427276985781,0.01273212366588111,0.0033519759699224723,0.009380147695958638,0.9996967099917167,0.0023553849657864012,0.002241467988256014
MIDNIGHT,CRC,1.0,456,0.7184427277290091,0.012732123664759808,0.003351975969905369,0.00938014769485444,0.9996967099917167,0.002355384965864205,0.0022414679883443547
