fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,2.5901098494143735,0.2053047860605842,0.04451673252052418,0.16078805354006
0.01,123,2.8353241174802752,0.21982490513303998,0.03346869677501629,0.1863562083580237
0.01,456,2.645404808200732,0.20595789008338472,0.03322381847288239,0.17273407161050233
0.05,42,3.162233251260481,0.2319427694517411,0.0403000628552245,0.1916427065965166
0.05,123,3.352713784436085,0.24124594589193618,0.040103135083833855,0.2011428108081023
0.05,456,3.270825685421303,0.23983548334788168,0.0451691574700225,0.19466632587785918
0.1,42,3.4275279097831723,0.2431854376032207,0.04208441653552431,0.2011010210676964
0.1,123,3.649926248318694,0.24945458841845913,0.03120849149290003,0.2182460969255591
0.1,456,3.526245444905984,0.2479481627221051,0.04594955790374057,0.2019986048183645
0.25,42,3.884846420725085,0.2558526240148999,0.04309522684684506,0.21275739716805483
0.25,123,3.956767281163694,0.2569585030304893,0.04484976976495348,0.2121087332655358
0.25,456,3.955093767704284,0.2566240466426869,0.04165557517696904,0.21496847146571785
0.5,42,4.302144893420929,0.2635324308594288,0.032974788748658876,0.2305576421107699
0.5,123,4.215855932614367,0.2621803494994817,0.03260470726508506,0.22957564223439664
0.5,456,4.156749022342262,0.2615044793508966,0.0341629072320915,0.2273415721188051
1.0,42,4.638542338140796,0.26761499259196153,0.03685101940141143,0.2307639731905501
1.0,123,4.6385423380160615,0.2676149925919615,0.036851019398907274,0.2307639731930542
1.0,456,4.638542338264707,0.26761499259196175,0.03685101940389785,0.2307639731880639
