fraction,seed,auroc,ece,f1,brier
0.01,42,0.657166615877912,0.2091037331571361,0.3334282633902236,0.2910660623567649
0.01,123,0.6923560497367621,0.21528693375836738,0.3334282633902236,0.2926847818987743
0.01,456,0.37897946152833706,0.2612280208063087,0.3334282633902236,0.3103380768264007
0.05,42,0.48061568867478055,0.2530349610194058,0.3334282633902236,0.30790394547498906
0.05,123,0.6714162226743807,0.23259628840179855,0.3334282633902236,0.29603160318584165
0.05,456,0.6279380499160455,0.2365673438847362,0.3334282633902236,0.3033133442186525
0.1,42,0.4685252977823451,0.2845391367409797,0.3334282633902236,0.3227029964490967
0.1,123,0.5924539455407982,0.2483905721216339,0.3334282633902236,0.30891452719913837
0.1,456,0.47787006354195294,0.2469952211272541,0.3334282633902236,0.3073378889818923
0.25,42,0.5390855536430781,0.2646239549265053,0.3334282633902236,0.3202798532564264
0.25,123,0.6463209639106959,0.26638151535390747,0.3334282633902236,0.313123359237911
0.25,456,0.599046764348788,0.24856826105988283,0.3334282633902236,0.30754932230720333
0.5,42,0.6327393949189422,0.28908489406568877,0.3333740209541247,0.3249748082464726
0.5,123,0.5770402747205401,0.29751820362064785,0.33336045896569966,0.33586014519966134
0.5,456,0.6324337571459044,0.2934211563430515,0.3334282633902236,0.3284776003354526
1.0,42,0.6281318991574014,0.3117107328498126,0.3336991348410004,0.33927992158698717
1.0,123,0.6281318991574014,0.3117107328497966,0.3336991348410004,0.33927992158697684
1.0,456,0.6281318991574014,0.311710732849812,0.3336991348410004,0.33927992158698683
