fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,9.999996227338357,0.23661985764021265,0.0255098531825374,0.21111000445767525
0.01,123,9.999996068706862,0.2536159668059094,0.027742510920965135,0.22587345588494429
0.01,456,9.999996003006448,0.24079306240975312,0.025904999519503202,0.21488806289024992
0.05,42,9.999996420734858,0.2974610020205346,0.034038033684514746,0.26342296833601986
0.05,123,9.999996235804339,0.2937672624673833,0.03353379580736626,0.26023346666001707
0.05,456,9.999996035199631,0.3056453616387091,0.03536647840379331,0.2702788832349158
0.1,42,9.99999648145046,0.3517379446991102,0.04196235102145124,0.30977559367765894
0.1,123,9.999996315980994,0.33257689835355436,0.04005760167597833,0.29251929667757604
0.1,456,9.999996157289385,0.3510145163580225,0.04297128685019169,0.3080432295078308
0.25,42,9.999996224427655,0.38104296735659976,0.04975930049732469,0.33128366685927507
0.25,123,9.999996188789046,0.3946415896310409,0.05330323482654242,0.3413383548044985
0.25,456,9.999996147272322,0.3792264072044646,0.04966671604946027,0.32955969115500433
0.5,42,9.999996183979672,0.44139266666097104,0.07039763157774002,0.370995035083231
0.5,123,9.999996225330595,0.4300433573184901,0.06561762836505697,0.3644257289534331
0.5,456,9.99999622088181,0.437715780735823,0.06910340887701598,0.368612371858807
1.0,42,9.99999619534928,0.4613715288254997,0.08241374878118657,0.37895778004431313
1.0,123,9.99999619534928,0.46137152882549354,0.0824137487811823,0.37895778004431124
1.0,456,9.99999619534928,0.461371528825498,0.08241374878118533,0.37895778004431263
