fraction,seed,auroc,ece,f1,brier
0.01,42,0.5856027596223675,0.20635674460892384,0.4171779141104294,0.24277258877517324
0.01,123,0.5804889857177439,0.21499368157502113,0.4171779141104294,0.24675239974944208
0.01,456,0.6047567175018156,0.193738343744176,0.4171779141104294,0.23662843210799273
0.05,42,0.5560396998305496,0.231706173605196,0.4171779141104294,0.25554267798928315
0.05,123,0.5462206487533285,0.24164002156470185,0.4171779141104294,0.2606607779911465
0.05,456,0.580141007020092,0.23699601616824278,0.4171779141104294,0.2567030108898069
0.1,42,0.5563725490196078,0.24265113903069213,0.4171779141104294,0.26110581076665185
0.1,123,0.552817114500121,0.24862579848254812,0.4171779141104294,0.2639305549779435
0.1,456,0.5727578068264343,0.24892003988480632,0.4171779141104294,0.26320732088090926
0.25,42,0.5287158073105785,0.25603377446931036,0.4171779141104294,0.2696533329714086
0.25,123,0.5521362866134107,0.25939600238261895,0.4171779141104294,0.27003252844051234
0.25,456,0.5386861534737352,0.2613511681050241,0.4171779141104294,0.27147513781184557
0.5,42,0.5197440087145969,0.26696647458146194,0.4171779141104294,0.27536052777524334
0.5,123,0.5229817235536189,0.2664013351739182,0.4171779141104294,0.2749944431856879
0.5,456,0.5334059549745824,0.2663626127115571,0.4171779141104294,0.2747538979709671
1.0,42,0.5232540547083031,0.27189664526637647,0.4171779141104294,0.2781317555281109
1.0,123,0.5232540547083031,0.2718966452663761,0.4171779141104294,0.27813175552811076
1.0,456,0.5232540547083031,0.2718966452663762,0.4171779141104294,0.27813175552811087
