fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,9.99999469600352,0.21099076250930843,0.13885651523002823,0.0721342472792802
0.01,123,9.999994853501255,0.20485426381065866,0.13739385793925496,0.0674604058714037
0.01,456,9.999994955326894,0.2031206320558767,0.13608997056051522,0.06703066149536147
0.05,42,9.999993625022578,0.19534424996087804,0.13266359401867067,0.06268065594220737
0.05,123,9.99999379204523,0.2042192625641333,0.13404936577150783,0.07016989679262547
0.05,456,9.999993574221305,0.20445467220974234,0.13101529367556775,0.07343937853417459
0.1,42,9.999996076292083,0.21787292395172658,0.12774216657134854,0.09013075738037804
0.1,123,9.99999611974721,0.2214691917472758,0.12793786124902243,0.09353133049825338
0.1,456,9.99999365664343,0.19595123505417628,0.12196016060917161,0.07399107444500466
0.25,42,8.984755258314621,0.23057029368137666,0.11001837609999846,0.1205519175813782
0.25,123,7.677985586307482,0.22200919656374693,0.10778659731195486,0.11422259925179207
0.25,456,8.274255948275723,0.23709564591310164,0.10434745098299147,0.13274819493011017
0.5,42,7.642660769946226,0.25697984871772733,0.09134667344527535,0.16563317527245197
0.5,123,8.327522377340205,0.2619266818842062,0.09621527688508197,0.16571140499912423
0.5,456,9.999993611813993,0.24877953910794462,0.10927329962430533,0.13950623948363927
1.0,42,9.194654637297054,0.2518248967674264,0.10352746309501752,0.14829743367240888
1.0,123,9.19470771784749,0.2518253137684374,0.10352757801604423,0.1482977357523932
1.0,456,9.19468717745404,0.25182515246988424,0.10352753352571017,0.14829761894417406
