model,dataset,fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement,auroc,brier_raw,brier_scaled
H-Optimus-0,SPIDER-Breast,0.01,42,0.3281176921727067,0.46016125508381595,0.01788717291109039,0.44227408217272557,0.9922717746348639,0.024753890978143026,0.010770576227056114
H-Optimus-0,SPIDER-Breast,0.01,123,0.3288063828094474,0.4460332926647464,0.012568845044504987,0.4334644476202414,0.9911188458427994,0.025770414103274943,0.012308040532670955
H-Optimus-0,SPIDER-Breast,0.01,456,0.32166455203049665,0.4683887937763036,0.027732783664104328,0.4406560101121993,0.9912561686665841,0.027538804721651152,0.013038968190309348
H-Optimus-0,SPIDER-Breast,0.05,42,0.45932379342197394,0.21585227000905163,0.011380020464444312,0.20447224954460733,0.9950078132649361,0.011933215662360398,0.00810273348683356
H-Optimus-0,SPIDER-Breast,0.05,123,0.4678734433217427,0.22203935650901035,0.012554599167508453,0.2094847573415019,0.9945376860359504,0.012517471498323586,0.008571606910233742
H-Optimus-0,SPIDER-Breast,0.05,456,0.45729564631562947,0.22791785720041555,0.013251962719174318,0.21466589448124124,0.9945721238204384,0.012297861239599287,0.008189661446701526
H-Optimus-0,SPIDER-Breast,0.1,42,0.5091117941365831,0.14297118761766991,0.017846704644898553,0.12512448297277137,0.9952318435793343,0.009713910945074138,0.00780572720449418
H-Optimus-0,SPIDER-Breast,0.1,123,0.5199230193790221,0.14617141047399482,0.018181093791356497,0.12799031668263833,0.9948891231348388,0.010142657305254925,0.008214152575252924
H-Optimus-0,SPIDER-Breast,0.1,456,0.5246280074351997,0.14468225468760035,0.017902719591605304,0.12677953509599504,0.9950020646682837,0.009846152221242414,0.007927601346903367
H-Optimus-0,SPIDER-Breast,0.25,42,0.5697908232776073,0.08166169037764777,0.020276153140214477,0.06138553723743329,0.9956489672723775,0.008048539555544165,0.007353727382338719
H-Optimus-0,SPIDER-Breast,0.25,123,0.5850860803546452,0.08015745144011902,0.02023446300590771,0.0599229884342113,0.9953388683991322,0.008143237373898186,0.007468825316062567
H-Optimus-0,SPIDER-Breast,0.25,456,0.5839002843000318,0.08540808061622471,0.019851454203719796,0.06555662641250491,0.9954100461158135,0.008271108494853324,0.0075159978386464404
H-Optimus-0,SPIDER-Breast,0.5,42,0.6201684078304242,0.048409935965123226,0.024852290966009657,0.02355764499911357,0.9957193259285044,0.007462426665454667,0.007255562604985997
H-Optimus-0,SPIDER-Breast,0.5,123,0.6302316685141254,0.04989770571680412,0.021673548251070034,0.028224157465734083,0.9955660243588836,0.007486309021596201,0.007235813543625726
H-Optimus-0,SPIDER-Breast,0.5,456,0.6289580340400903,0.04741420386905641,0.023182119634971972,0.02423208423408444,0.9956274872559363,0.007455807253339491,0.007249740147719878
H-Optimus-0,SPIDER-Breast,1.0,42,0.6624120970090009,0.025403966096490822,0.02817583103015829,-0.0027718649336674686,0.9956255660731291,0.007227539706821339,0.007272155293533557
H-Optimus-0,SPIDER-Breast,1.0,123,0.662412097014623,0.025403966074228096,0.028175831023342753,-0.0027718649491146573,0.9956255660731291,0.007227539706250734,0.007272155293064399
H-Optimus-0,SPIDER-Breast,1.0,456,0.6624120970758031,0.025403965896145356,0.028175830967696262,-0.002771865071550906,0.9956255660731291,0.007227539702173606,0.007272155289838558
