fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,0.3634301225092441,0.2056650585884657,0.05098488967842335,0.15468016891004235
0.01,123,0.5394045786463609,0.17370361200151024,0.1402429977149988,0.03346061428651145
0.01,456,0.3816553227275275,0.19725350389102744,0.05109466191397503,0.14615884197705242
0.05,42,0.833944326603883,0.24677730260022504,0.2390985782425797,0.007678724357645328
0.05,123,1.138228269957018,0.28009572721879844,0.28239408608846805,-0.0022983588696696144
0.05,456,0.8589470778929761,0.22808907134334763,0.22304268650085074,0.005046384842496893
0.1,42,0.91290531519894,0.23136692569791253,0.2315493151382302,-0.00018238944031767623
0.1,123,2.0726024689812923,0.31095741946784095,0.3029307914507258,0.008026628017115123
0.1,456,1.2126677807949928,0.26026327103049035,0.2551677229469871,0.005095548083503265
0.25,42,1.3763305234940713,0.20670353532677627,0.2162942649630966,-0.009590729636320322
0.25,123,1.9073991637540784,0.26536382134328057,0.2637121419015246,0.0016516794417559821
0.25,456,2.2140096446612603,0.30143108008953384,0.3014636317645637,-3.255167502985712e-05
0.5,42,1.7227261017863582,0.23131533685091607,0.241601161536689,-0.010285824685772937
0.5,123,2.696429512825508,0.30241348168142584,0.30364204903859804,-0.0012285673571721945
0.5,456,2.4462156005404583,0.27647210143472634,0.2805997498837111,-0.0041276484489847776
1.0,42,2.384160082709801,0.252491304573321,0.26622515387858087,-0.013733849305259893
1.0,123,2.3841600826723495,0.2524913045733211,0.26622515387757295,-0.013733849304251866
1.0,456,2.384160082709932,0.25249130457332036,0.266225153878584,-0.013733849305263612
