fraction,seed,auroc,ece,f1,brier
0.01,42,0.43674140104448045,0.24955161630417025,0.38707653701380174,0.29933749615727395
0.01,123,0.45762650819376915,0.2752282583002497,0.38707653701380174,0.3113570666856989
0.01,456,0.432766072393301,0.21567768985249233,0.38707653701380174,0.2852524108000447
0.05,42,0.45854493066810736,0.32966182827636203,0.38707653701380174,0.34294551800029055
0.05,123,0.4562668827660724,0.3210657828932592,0.38707653701380174,0.33788518129046946
0.05,456,0.43251395641995316,0.3086125141809271,0.38707653701380174,0.33220985110412254
0.1,42,0.4628399063569242,0.34086847165128253,0.38707653701380174,0.3498455517919652
0.1,123,0.4559472357284351,0.3425961281057823,0.38707653701380174,0.3514055030562378
0.1,456,0.4353052404105888,0.3355593103195974,0.38707653701380174,0.3476383978523612
0.25,42,0.4391094903655681,0.3555001634829571,0.38707653701380174,0.3598387401251809
0.25,123,0.4482396902575184,0.35120369930877426,0.38707653701380174,0.35758047007989796
0.25,456,0.4471411849450747,0.3538776532615843,0.38707653701380174,0.3588612175197537
0.5,42,0.439820817576085,0.3564894322403329,0.38707653701380174,0.3606994649239836
0.5,123,0.45721681973707906,0.35815993986469663,0.38707653701380174,0.36179184439207873
0.5,456,0.43613812353682696,0.3561096859823955,0.38707653701380174,0.36136842782607687
1.0,42,0.44454349000540255,0.3622809682618346,0.38707653701380174,0.3645615395691694
1.0,123,0.44454349000540255,0.3622809682616973,0.38707653701380174,0.364561539569084
1.0,456,0.44454349000540255,0.3622809682616234,0.38707653701380174,0.3645615395690381
