model,dataset,fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement,auroc,brier_raw,brier_scaled
PLIP,LungHist700,0.01,42,0.1000052749944835,0.3298217844869209,0.18900404965318607,0.14081773483373483,0.733576780580923,0.12018679564915148,0.10179585220151886
PLIP,LungHist700,0.01,123,0.1000052749944835,0.3112346602365012,0.1788393178221482,0.132395342414353,0.7863628908446382,0.12024860455933463,0.1022809814536909
PLIP,LungHist700,0.01,456,0.1000052749944835,0.3098582057899886,0.1480557785723933,0.16180242721759533,0.8295815586209299,0.11985719219702982,0.09891713249632794
PLIP,LungHist700,0.05,42,0.7078534106562606,0.16233668086400088,0.15086207331208495,0.011474607551915927,0.8397072844108878,0.12120417363440862,0.12260169707122483
PLIP,LungHist700,0.05,123,0.6131181688582181,0.10471941368422814,0.11081261401865555,-0.006093200334427409,0.8427296757759368,0.11506612196783582,0.11277455572396808
PLIP,LungHist700,0.05,456,1.5532051823732853,0.13067326209429966,0.13283471673212746,-0.0021614546378277977,0.8506343191004019,0.11757047040371534,0.11890288711801296
PLIP,LungHist700,0.1,42,0.47436762559953716,0.15213342215426515,0.1801019920127468,-0.027968569858481646,0.8585565537419919,0.11212898310281513,0.11136001995221081
PLIP,LungHist700,0.1,123,0.44712213926047156,0.12016596845757356,0.08433919882234152,0.03582676963523204,0.8731453637557481,0.11113557257306825,0.10798331957229305
PLIP,LungHist700,0.1,456,0.5785807912707042,0.21552178815990103,0.18261200234982827,0.032909785810072756,0.8796022541134844,0.11179443735225195,0.10987906869869347
PLIP,LungHist700,0.25,42,0.31699838269263403,0.13095614059603664,0.16711949728303244,-0.0361633566869958,0.8940977095486236,0.10086807258381693,0.0992448008808678
PLIP,LungHist700,0.25,123,0.2854932403861809,0.24639373731210412,0.1459754618881577,0.10041827542394643,0.9127573357307054,0.0993814854489238,0.08970536101818934
PLIP,LungHist700,0.25,456,0.289397871761637,0.16602252850745225,0.16611748927881528,-9.496077136303405e-05,0.9013570684583881,0.10046579637897987,0.09450986925189375
PLIP,LungHist700,0.5,42,0.33553230067572737,0.18553861919835488,0.1286940878544419,0.056844531343912985,0.9003004852401474,0.09000295870324533,0.08289009909461108
PLIP,LungHist700,0.5,123,0.33251231328668923,0.2988578268029854,0.1325978461289652,0.1662599806740202,0.9112978995010649,0.08703943048436634,0.07174414805930006
PLIP,LungHist700,0.5,456,0.32283339913162684,0.19884458163195232,0.1292984187229891,0.0695461629089632,0.9047759034437127,0.09002739072580401,0.0821878928703963
PLIP,LungHist700,1.0,42,0.4108644180454732,0.22444859618403767,0.10663435245139327,0.1178142437326444,0.9220359017533604,0.07708068054483608,0.0676809452725446
PLIP,LungHist700,1.0,123,0.41086441804547863,0.22444859618403762,0.10663435245139224,0.11781424373264537,0.9220359017533604,0.07708068054483604,0.06768094527254448
PLIP,LungHist700,1.0,456,0.410864418045258,0.22444859618403676,0.10663435245143629,0.11781424373260047,0.9220359017533604,0.077080680544836,0.06768094527254687
