fraction,seed,auroc,ece,f1,brier
0.01,42,0.702387436456064,0.20110738639811387,0.4171779141104294,0.23590408507298652
0.01,123,0.6883169934640523,0.21889978430717258,0.4171779141104294,0.24533308580808894
0.01,456,0.6868645606390704,0.20041590214973165,0.4171779141104294,0.23532456653097322
0.05,42,0.6542453401113533,0.22296636780631734,0.4171779141104294,0.2461995736810884
0.05,123,0.6726428225611231,0.23225774055089676,0.4171779141104294,0.24971107007708676
0.05,456,0.6508563301863957,0.229486950440474,0.4171779141104294,0.24906767633046434
0.1,42,0.661416727184701,0.23072922208555213,0.4171779141104294,0.2485876242639915
0.1,123,0.6695261437908496,0.23127677972874136,0.4171779141104294,0.2476277602221019
0.1,456,0.6528534253207456,0.24086630556974964,0.4171779141104294,0.25443651022529273
0.25,42,0.6381475429678043,0.23470705837635608,0.4165813715455476,0.2511524201023858
0.25,123,0.6513404744613895,0.22793067088959118,0.4165813715455476,0.24681960080649748
0.25,456,0.653730936819172,0.2513536602323087,0.4171779141104294,0.25986249938103684
0.5,42,0.6267247639796659,0.2438840893775385,0.4231057576969212,0.2580263894190953
0.5,123,0.6228213507625272,0.2297272095599057,0.42247086247086246,0.25031950472513376
0.5,456,0.6261498426531106,0.23562436792345745,0.42183518468123005,0.2527378333368394
1.0,42,0.6024116436698136,0.23090469122863228,0.42821448572536325,0.2523953827543394
1.0,123,0.6024116436698136,0.23090469122862997,0.42821448572536325,0.2523953827543392
1.0,456,0.6024116436698136,0.2309046912286313,0.42821448572536325,0.25239538275433904
