fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,9.999996410780017,0.2201657528367885,0.02350729135681251,0.19665846147997598
0.01,123,5.6760477638876505,0.17937438393543595,0.03309799861684365,0.1462763853185923
0.01,456,9.999996050871514,0.274656422133341,0.02744978884049365,0.24720663329284737
0.05,42,9.43757106292265,0.2737905680121968,0.03271427563805401,0.2410762923741428
0.05,123,3.964620829855932,0.2535150456190229,0.07095426125084003,0.18256078436818285
0.05,456,9.999994895569163,0.28085793575301743,0.032064496785864705,0.24879343896715272
0.1,42,7.585115032982394,0.3311455031166114,0.0537577072343578,0.2773877958822536
0.1,123,7.829866832021598,0.331558747350152,0.05166080842124669,0.2798979389289053
0.1,456,9.067726993888746,0.3029520152863603,0.039390638105097076,0.2635613771812632
0.25,42,9.707752551498304,0.4043403708816119,0.06418978501358835,0.34015058586802355
0.25,123,9.99999538765236,0.3932967159329624,0.059423482986519074,0.33387323294644333
0.25,456,9.99999507877155,0.39655288804956396,0.06006300030977394,0.33648988773979
0.5,42,9.99999496973059,0.44701073247929474,0.15212391048001425,0.2948868219992805
0.5,123,9.999995284006106,0.4371359439941779,0.14385278419253394,0.29328315980164393
0.5,456,9.999995073738756,0.4323720750829809,0.1454735284850218,0.2868985465979591
1.0,42,9.999995305368234,0.455038009669181,0.13458392953352205,0.32045408013565896
1.0,123,9.999995305368234,0.4550380096691966,0.13458392953352452,0.3204540801356721
1.0,456,9.999995305368234,0.4550380096691723,0.13458392953352055,0.32045408013565174
