fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,9.999993459440336,0.18180557321464236,0.13026274779443628,0.05154282542020608
0.01,123,4.885798303926524,0.15586843472569908,0.11519297411470067,0.040675460610998415
0.01,456,4.614322478364748,0.14732700972622503,0.11245777057488536,0.03486923915133967
0.05,42,6.5471485691091384,0.18651359368140474,0.10583948318162067,0.08067411049978407
0.05,123,5.629483897232904,0.18620628792804061,0.1002840732094122,0.08592221471862842
0.05,456,5.045954742230535,0.18173572308311461,0.10330965571199341,0.0784260673711212
0.1,42,5.688946396308306,0.21018672561812324,0.11030393788227516,0.09988278773584808
0.1,123,6.017246373971479,0.20593895133312723,0.10130851366884087,0.10463043766428635
0.1,456,5.337871190479409,0.1956270862437696,0.10683459094366168,0.08879249530010791
0.25,42,7.364898147415143,0.24755835204056612,0.10647976348769075,0.14107858855287536
0.25,123,6.925874134282378,0.24086055669517584,0.10791363945849082,0.132946917236685
0.25,456,6.700128829587716,0.23629334112595632,0.0947442553269864,0.1415490857989699
0.5,42,9.818320529633015,0.2746881229704981,0.10076783191219592,0.1739202910583022
0.5,123,7.915790730434197,0.24895740650029657,0.10898057443294148,0.1399768320673551
0.5,456,9.769545842301328,0.2497317012739642,0.10122916307983945,0.14850253819412476
1.0,42,9.365111632188006,0.28601560163511636,0.10068360912299491,0.18533199251212146
1.0,123,9.36511163221252,0.2860156016351256,0.10068360912299537,0.18533199251213026
1.0,456,9.365111634842336,0.2860156016351135,0.10068360912339253,0.185331992511721
