fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,0.4063737409418659,0.1856803604793492,0.05710910753819204,0.12857125294115715
0.01,123,0.43333695068575395,0.1639860223723159,0.016616907968948495,0.14736911440336742
0.01,456,0.3336143848644936,0.19835522721649382,0.022370575980265043,0.17598465123622878
0.05,42,0.536175784164166,0.1526786409237525,0.08297895158559551,0.06969968933815698
0.05,123,0.5619191134638386,0.16493603796284756,0.1217314884633248,0.043204549499522765
0.05,456,0.5197153754869155,0.24022608322472708,0.18779653757298295,0.052429545651744125
0.1,42,0.6728488923199959,0.18753277113362685,0.1781037271133312,0.009429044020295652
0.1,123,0.9268964333888172,0.22729599073344395,0.22614525495768012,0.0011507357757638281
0.1,456,0.6879835682228734,0.18148959270998083,0.1441999491003473,0.03728964360963352
0.25,42,1.082277435069743,0.22795244095817663,0.22890494019763918,-0.0009524992394625564
0.25,123,1.1534828352234419,0.22436580904367578,0.2244828879298559,-0.00011707888618012197
0.25,456,1.0918189128731246,0.21978043297917,0.2191669448227731,0.0006134881563968908
0.5,42,1.3493213592027813,0.23471011997155936,0.23226411786856163,0.002446002102997724
0.5,123,1.6278275333124188,0.26062907819182574,0.2603217203151045,0.00030735787672125925
0.5,456,1.410590438216725,0.23899330710528108,0.23731746444832294,0.0016758426569581375
1.0,42,1.8312037712938583,0.2610130446072938,0.25399868356833893,0.007014361038954864
1.0,123,1.831203771291687,0.2610130446072928,0.25399868356834776,0.007014361038945038
1.0,456,1.8312037712916975,0.26101304460730784,0.253998683568357,0.007014361038950867
