model,dataset,fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement,auroc,brier_raw,brier_scaled
H-Optimus-0,CRC,0.01,42,0.3222324761138473,0.2310467329028051,0.003990960717188962,0.22705577218561615,0.9994422234589754,0.011818257377811937,0.002740074331776838
H-Optimus-0,CRC,0.01,123,0.3235255733524308,0.22795961636683476,0.0029167542133143173,0.22504286215352046,0.9993747965760306,0.01181350439508214,0.002989961535751538
H-Optimus-0,CRC,0.01,456,0.3004402102784359,0.23164462973139452,0.004323466638320523,0.22732116309307399,0.9995115536499353,0.011872734127996467,0.002534545920641585
H-Optimus-0,CRC,0.05,42,0.4773160362743127,0.07936487127254689,0.0031241631314512775,0.07624070814109561,0.9996612889583785,0.00360453881741152,0.0018864350486100796
H-Optimus-0,CRC,0.05,123,0.4778773531307189,0.0789289429256265,0.0027908465454426286,0.07613809638018386,0.9995952967547892,0.0035076750941947787,0.0018309349288399641
H-Optimus-0,CRC,0.05,456,0.47239473129400916,0.07925427325755952,0.0029702972783205743,0.07628397597923894,0.9996513479132396,0.0034501456975477855,0.0017583515756631235
H-Optimus-0,CRC,0.1,42,0.524605199984261,0.048671398847458226,0.0026525864714830667,0.04601881237597516,0.9997761275632049,0.002345337363619462,0.0015357786367707115
H-Optimus-0,CRC,0.1,123,0.5333329403725326,0.047849659148356385,0.0014598434369081906,0.04638981571144819,0.9997069037751617,0.002347903894020407,0.0015428062122024976
H-Optimus-0,CRC,0.1,456,0.5260494259040409,0.04889820290315396,0.0013088368711812735,0.04758936603197269,0.9996990480219693,0.002304342721015668,0.001478793432948172
H-Optimus-0,CRC,0.25,42,0.578294185157037,0.025750189050465718,0.002235817415104006,0.023514371635361714,0.9998993362205434,0.0015097352398085262,0.0011918914446293813
H-Optimus-0,CRC,0.25,123,0.5744121947076348,0.027888713687817906,0.0015444177598517481,0.02634429592796616,0.9998634002161249,0.001511584663614641,0.0011408004256815523
H-Optimus-0,CRC,0.25,456,0.5970037457604098,0.026302514197465605,0.0016779142501028082,0.024624599947362796,0.9998648616150521,0.0015198217353581958,0.0011883824285314197
H-Optimus-0,CRC,0.5,42,0.602582840819516,0.016501262098533396,0.0009911845096508434,0.015510077588882553,0.9999353528094949,0.0010716358259464532,0.0009009325866986446
H-Optimus-0,CRC,0.5,123,0.6034426398372937,0.016521028071504257,0.0015091604028484213,0.015011867668655835,0.9999249620359101,0.0010799547496200528,0.0008999854786218695
H-Optimus-0,CRC,0.5,456,0.6125901768614948,0.016326381058212436,0.0017023854068609083,0.014623995651351527,0.9999269930701035,0.0010875266054826197,0.0009224193835300396
H-Optimus-0,CRC,1.0,42,0.6212413968634911,0.01114095798943116,0.0012199635579866058,0.009920994431444554,0.999951537035037,0.0008209917594491144,0.0007147476786479405
H-Optimus-0,CRC,1.0,123,0.6212413968636549,0.011140957989400135,0.0012199635579877885,0.009920994431412346,0.999951537035037,0.0008209917594479396,0.0007147476786470247
H-Optimus-0,CRC,1.0,456,0.6212413968632461,0.011140957989459395,0.0012199635579863651,0.00992099443147303,0.999951537035037,0.0008209917594502549,0.0007147476786488377
