fraction,seed,auroc,ece,f1,brier
0.01,42,0.5166152131339365,0.19328862722543805,0.3334282633902236,0.28669140128533704
0.01,123,0.5463293745001381,0.19142516378163943,0.3334282633902236,0.2836900348016477
0.01,456,0.42816501475902546,0.2207220445088059,0.3334282633902236,0.30010569953569466
0.05,42,0.451131344234332,0.20146300736109346,0.3334282633902236,0.2920866580938412
0.05,123,0.5624698756673333,0.17649201960955332,0.3334282633902236,0.27675618307458594
0.05,456,0.624303082342636,0.20023936351574212,0.3334282633902236,0.2860066688458164
0.1,42,0.5070035675286308,0.20453482596189848,0.3334282633902236,0.292324445587432
0.1,123,0.5639650025750887,0.14466662327427848,0.33336045896569966,0.2677138625820418
0.1,456,0.5025692307423514,0.2126124915670719,0.3334282633902236,0.2965783236018418
0.25,42,0.5583161240722614,0.18195509889927433,0.33512902372815484,0.281238827126539
0.25,123,0.5800502166988724,0.12781219184527098,0.3944347462326698,0.2620238453002476
0.25,456,0.5877282127688915,0.18608008946592675,0.33863433368545043,0.27941584512057427
0.5,42,0.6209878080651261,0.20728532687647166,0.3477768675953965,0.2827768671822225
0.5,123,0.5579947581207124,0.16681745081395966,0.36632691276900664,0.2773164654081689
0.5,456,0.5865896595377226,0.22410045045077162,0.33781395989355906,0.2949705596022728
1.0,42,0.5750009498560672,0.20675504213758109,0.36803515104252627,0.29064707899833286
1.0,123,0.5750009498560672,0.20675504213757853,0.36803515104252627,0.29064707899833225
1.0,456,0.5750009498560672,0.20675504213758236,0.36803515104252627,0.29064707899833403
