fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,9.999995823756157,0.19328862722543805,0.020213984349275793,0.17307464287616225
0.01,123,9.999995176105584,0.19142516378163943,0.020034939373288152,0.17139022440835128
0.01,456,9.999996171757262,0.2207220445088059,0.023508913521765207,0.19721313098704069
0.05,42,9.99999619247943,0.20146300736109346,0.021184232337338016,0.18027877502375544
0.05,123,9.999995926731248,0.17649201960955332,0.017965105965864314,0.158526913643689
0.05,456,9.999995084226668,0.20023936351574212,0.021062808529957677,0.17917655498578444
0.1,42,9.999995938931736,0.20453482596189848,0.02164218585174571,0.18289264011015277
0.1,123,7.857963701417121,0.14466662327427848,0.01912051358216626,0.12554610969211222
0.1,456,9.999996036323497,0.2126124915670719,0.02266427119101372,0.18994822037605819
0.25,42,9.99999511075048,0.18195509889927433,0.019482034728235773,0.16247306417103857
0.25,123,4.522394209539447,0.12781219184527098,0.02944248119889857,0.09836971064637241
0.25,456,8.899360206606577,0.18608008946592675,0.02219206495183093,0.16388802451409581
0.5,42,5.790284656576307,0.20728532687647166,0.040109863682903056,0.1671754631935686
0.5,123,9.99999343788579,0.16681745081395966,0.017779319091422188,0.14903813172253746
0.5,456,9.999994027250791,0.22410045045077162,0.024692899293294546,0.19940755115747708
1.0,42,9.999995877419423,0.20675504213758109,0.023051233847377776,0.1837038082902033
1.0,123,9.999995877419423,0.20675504213757853,0.0230512338473775,0.18370380829020103
1.0,456,9.999995877419423,0.20675504213758236,0.023051233847378054,0.1837038082902043
