model,dataset,fraction,n_seeds,auroc_mean,auroc_ci_low,auroc_ci_high,auroc_ci_width,ece_mean,ece_ci_low,ece_ci_high,ece_ci_width,brier_mean,brier_ci_low,brier_ci_high,brier_ci_width,f1_mean,f1_ci_low,f1_ci_high,f1_ci_width
GigaPath,BRACS,0.05,3,0.836150054456294,0.8176101933462226,0.8493784976185509,0.03176830427232824,0.1220474715639474,0.05956567003067129,0.1997335467142539,0.1401678766835826,0.09904180613767587,0.0958156786689351,0.1028297017095736,0.007014023040638501,0.42037494258214164,0.3646371962146177,0.4970122866484428,0.13237509043382512
GigaPath,BRACS,0.1,3,0.8580941284023192,0.8533198101464506,0.8622398274049993,0.00892001725854863,0.10832126469280896,0.08772350404103262,0.1488752444692541,0.06115174042822148,0.09055078189337311,0.0887412840154307,0.091830070797688,0.0030887867822572967,0.47896782186337017,0.45560281163507305,0.5222800458963264,0.06667723426125333
GigaPath,BRACS,0.25,3,0.8798479534968386,0.8756794924984558,0.8845532455382513,0.00887375303979554,0.11307314442037027,0.10011690321971829,0.1222424026246825,0.022125499404964208,0.08176388947391737,0.0811446016585843,0.0825698726374672,0.0014252709788829115,0.5527208888774356,0.5382827463793161,0.5677737312271777,0.029490984847861612
GigaPath,BRACS,0.5,3,0.8904622952750086,0.8870519736413315,0.8926507385575704,0.005598764916238896,0.08962979971846356,0.0807111620577997,0.1064599289126333,0.0257487668548336,0.07679966593344593,0.0758518330265389,0.0774567628568203,0.0016049298302813902,0.5900896067285405,0.5810629563678793,0.6068993807434305,0.025836424375551226
GigaPath,BRACS,1.0,3,0.8982040556571903,0.8982040556571903,0.8982040556571903,0.0,0.06602987302655261,0.06602987302655,0.0660298730265546,4.593547764386585e-15,0.0733907139404717,0.0733907139404706,0.0733907139404726,1.9984014443252818e-15,0.6049751109795717,0.6049751109795717,0.6049751109795717,0.0
GigaPath,CRC,0.01,3,0.9992712453783247,0.9992490914165696,0.9993149240197546,6.583260318504536e-05,0.24097982420420128,0.2401875941940073,0.2420539582058723,0.0018663640118650182,0.012741735477339167,0.012611077605609098,0.0128390443033855,0.00022796669777640222,0.9812874400984466,0.9801660937384772,0.9832203117123232,0.003054217973845974
GigaPath,CRC,0.05,3,0.999493695779451,0.9994615655229274,0.9995544515581084,9.288603518098348e-05,0.0833177400560494,0.0824426659139206,0.0846875977058001,0.002244931791879498,0.004018188561450367,0.0039599023828455,0.0041007743978398,0.0001408720149943003,0.9871240719533203,0.9869341435519016,0.9873946630842556,0.0004605195323540423
GigaPath,CRC,0.1,3,0.9996099808056731,0.999549521565754,0.9996839808543054,0.00013445928855138067,0.051213561968420564,0.0510248845295675,0.0513506297031771,0.0003257451736096012,0.0027720663544488332,0.0027623078141550002,0.002778806115429,1.6498301273999878e-05,0.9885960748971585,0.9883666979964482,0.9887684652513554,0.0004017672549072593
GigaPath,CRC,0.25,3,0.9997853633724746,0.99975109711905,0.999827979482348,7.688236329805864e-05,0.027407325547043032,0.0267688712979207,0.0277467761742214,0.0009779048763006969,0.0019024534464713002,0.0018987029956699,0.0019075841458777,8.881150207800054e-06,0.9906224326701687,0.9904754964298835,0.9907131656617908,0.00023766923190726708
GigaPath,CRC,0.5,3,0.9998594607954102,0.9998522593255249,0.9998710462840642,1.878695853929635e-05,0.017500240324032867,0.0172758795460693,0.0179071670647592,0.0006312875186899013,0.0014582833316691332,0.0014537012923768,0.0014606839319092,6.982639532399906e-06,0.9921848601346887,0.992122024275035,0.992238878101609,0.00011685382657400378
GigaPath,CRC,1.0,3,0.9999000489102977,0.9999000489102977,0.9999000489102977,0.0,0.011179249104720235,0.011179249081550999,0.011179249117764698,3.6213698706433206e-11,0.0010984890146142668,0.0010984890132809,0.001098489015365,2.0841000366450535e-12,0.9938646935718864,0.9938646935718864,0.9938646935718864,0.0
GigaPath,LungHist700,0.01,3,0.6407703812280728,0.6240874319142768,0.6496078434053717,0.025520411491094852,0.1479376293169822,0.09820623940660482,0.18042340204726207,0.08221716264065725,0.12004591611643654,0.1194515934922981,0.1204966127739579,0.0010450192816598008,0.30310406584621535,0.2815207668148845,0.3299442328765637,0.04842346606167919
GigaPath,LungHist700,0.05,3,0.7596100642108946,0.7325478498751824,0.8065602864331044,0.074012436557922,0.16126545602793604,0.1509047213237537,0.1756596744663106,0.02475495314255688,0.11829831540236786,0.11426748339658528,0.1225398419498885,0.008272358553303216,0.17388541137358812,0.09875158854750692,0.2489795918367347,0.1502280032892278
GigaPath,LungHist700,0.1,3,0.8230441350701031,0.7987724604283976,0.8390312501331737,0.04025878970477614,0.13493278993475266,0.11464396896241309,0.1624292492181049,0.0477852802556918,0.11136929576496046,0.11111034510799171,0.1118465937208012,0.0007362486128094925,0.24069966787166955,0.22110462222024077,0.2533429398657754,0.032238317645534614
GigaPath,LungHist700,0.25,3,0.9175308369633576,0.8945049552153298,0.9373879411721721,0.04288298595684226,0.2245354700671254,0.1964342194207762,0.2554142910518003,0.05898007163102409,0.09755753480155037,0.0971334822975405,0.0980307906363083,0.0008973083387678049,0.4821139062649778,0.4604535147392291,0.5209910050976913,0.060537490358462176
GigaPath,LungHist700,0.5,3,0.9456523765205027,0.9390093470171313,0.9555667917165228,0.016557444699391466,0.30319880483481093,0.2535672566510306,0.3686422252037918,0.11507496855276123,0.0819274062781634,0.0799399500107607,0.0830079904370787,0.0030680404263180028,0.6445001742624025,0.5917800543771686,0.7121513237891138,0.1203712694119452
GigaPath,LungHist700,1.0,3,0.96452289514029,0.96452289514029,0.96452289514029,0.0,0.31209289068839147,0.3120928906883912,0.3120928906883917,4.996003610813204e-16,0.0643905581266082,0.0643905581266082,0.0643905581266082,0.0,0.7248092894377723,0.7248092894377723,0.7248092894377723,0.0
GigaPath,MHIST,0.01,3,0.6573338735818476,0.6449306681073292,0.6738474698361245,0.028916801728795294,0.1671562241366007,0.1433439086208201,0.2010302679308633,0.05768635931004318,0.24861024119421685,0.23429511108473253,0.2617579734975475,0.027462862412814953,0.0,0.0,0.0,0.0
GigaPath,MHIST,0.05,3,0.8378549132600996,0.8366288492706643,0.8389023951017469,0.002273545831082635,0.17747063403439797,0.1646631170355047,0.2019739908197521,0.037310873784247384,0.21032551946731295,0.2061060351714967,0.2186484953253489,0.012542460153852214,0.0,0.0,0.0,0.0
GigaPath,MHIST,0.1,3,0.843563539228045,0.8425040518638575,0.8449936971006662,0.002489645236808724,0.1548057134318103,0.142220346002596,0.1649514497040295,0.022731103701433497,0.1931052303730962,0.18642110158112332,0.20267019897678398,0.01624909739566066,0.0936100615729079,0.0,0.1662468513853904,0.1662468513853904
GigaPath,MHIST,0.25,3,0.860198691398043,0.8534936070592473,0.8721411849450748,0.018647577885827493,0.11817901770518156,0.1106766276749749,0.131585985443702,0.020909357768727113,0.1670694849433367,0.1656547216700299,0.1679888366274388,0.0023341149574089004,0.5279255018378303,0.5193798449612403,0.5353159851301115,0.015936140168871127
GigaPath,MHIST,0.5,3,0.8746833543429977,0.8691202953358544,0.878309022150189,0.00918872681433458,0.10407205277090216,0.0975457098951072,0.107618125427669,0.010072415532561801,0.15338164677540989,0.1527333295933335,0.1540741787107459,0.0013408491174124182,0.6491797375551908,0.6442953020134228,0.6542372881355932,0.009941986122170454
GigaPath,MHIST,1.0,3,0.8868359445344859,0.8868359445344859,0.8868359445344859,0.0,0.0826854753853367,0.0826854753853362,0.0826854753853372,9.992007221626409e-16,0.14085708184015788,0.1408570818401572,0.1408570818401587,1.4988010832439613e-15,0.7111801242236023,0.7111801242236023,0.7111801242236023,0.0
GigaPath,PCam,0.01,3,0.9820793486705227,0.9811973015914403,0.9827876469366056,0.0015903453451653338,0.07295321771448925,0.070285709577231,0.0755089982954012,0.0052232887181701965,0.052058899054812736,0.05175552323020951,0.0522735611134093,0.00051803788319979,0.9344173344632426,0.9336026417876951,0.9351188954231654,0.001516253635470255
GigaPath,PCam,0.05,3,0.9828145013175056,0.9822795172471416,0.9835935726615976,0.0013140554144560612,0.03842978700501783,0.0381134849141875,0.0387991604830267,0.0006856755688392016,0.04765995785842266,0.046784362534715206,0.048458838232368996,0.0016744756976537906,0.9345013157223988,0.9334868989346387,0.9359961655216488,0.002509266587010117
GigaPath,PCam,0.1,3,0.9827219613643093,0.982144825626524,0.9832681498681728,0.0011233242416487377,0.0314272206209818,0.0306740398915106,0.0321399668317071,0.0014659269401964964,0.04767570508769814,0.0470234907207892,0.0485368900925398,0.0015133993717506011,0.9339113133490301,0.9333631770800026,0.9348964988499872,0.0015333217699845525
GigaPath,PCam,0.25,3,0.9819819273443811,0.9812352138777282,0.9826195767088208,0.001384362831092667,0.0359821872578931,0.0346907375842194,0.037618386490626,0.0029276489064066005,0.04979829208712883,0.0487294091925051,0.05113777152971569,0.00240836233721059,0.9315349262721666,0.930884144386741,0.9324527938960664,0.0015686495093253372
GigaPath,PCam,0.5,3,0.9817590431851388,0.981108572610915,0.9823645954425079,0.0012560228315928734,0.03709032908040833,0.0322672427212885,0.0404350563601837,0.008167813638895197,0.0501795647941948,0.0476781106732719,0.0515012780271856,0.0038231673539136993,0.9317703196318594,0.9301146030625022,0.9349399126581877,0.004825309595685501
GigaPath,PCam,1.0,3,0.9799245745550996,0.9799245745550996,0.9799245745550996,0.0,0.04172972250360069,0.0417297225035731,0.0417297225036214,4.8301640465098217e-14,0.052930978182767964,0.0529309781827518,0.0529309781827803,2.849803726334699e-14,0.9310798242519484,0.9310798242519484,0.9310798242519484,0.0
GigaPath,SPIDER-Breast,0.01,3,0.9867169179380566,0.9857969541979456,0.9875196802451892,0.0017227260472436612,0.4202344123762171,0.4069468165526597,0.4371957028313789,0.03024888627871919,0.02690027938601437,0.025279932333964705,0.0284752216362662,0.003195289302301497,0.7504244623807749,0.7352859410960718,0.7650988373517652,0.02981289625569339
GigaPath,SPIDER-Breast,0.05,3,0.9928523400879774,0.992438556898672,0.9930958251766177,0.0006572682779456551,0.21638897432651047,0.2109213707797755,0.21980013053882183,0.00887875975904634,0.013933067911174999,0.0135849697770109,0.0141558553508159,0.0005708855738050002,0.8332805628134953,0.8325642991053965,0.8340656993197579,0.0015014002143614036
GigaPath,SPIDER-Breast,0.1,3,0.9936083435155242,0.9933013585952585,0.9938338966573058,0.0005325380620473386,0.14560984155485873,0.1452206114105222,0.1459326582240581,0.0007120468135358993,0.011525654367778334,0.0113868122973776,0.0116094288511104,0.00022261655373280106,0.8416769111362606,0.8400606368521815,0.8438158633124546,0.0037552264602731533
GigaPath,SPIDER-Breast,0.25,3,0.9943848103738807,0.9943318443818697,0.9944803885482072,0.00014854416633747203,0.08291529837605989,0.0791192379351437,0.0849790850269378,0.0058598470917941015,0.009665494167077399,0.0095601105991684,0.0097842945281044,0.00022418392893599863,0.8528682070725715,0.8502890065749652,0.8560249007466564,0.00573589417169118
GigaPath,SPIDER-Breast,0.5,3,0.9947299397318584,0.9946760053380334,0.9948161259390846,0.00014012060105128565,0.05014697254743137,0.0491820355866589,0.0511711437153888,0.001989108128729898,0.0088232432789521,0.0087799028625433,0.0088553166826191,7.541382007580054e-05,0.8615051859137791,0.8611633692353285,0.8621052133366124,0.0009418441012838397
GigaPath,SPIDER-Breast,1.0,3,0.9948217291381395,0.9948216903999246,0.9948217828402108,9.244028620347677e-08,0.02535442604734463,0.0253532725367183,0.025355243365188,1.970828469699537e-06,0.008397054064907665,0.0083970071987707,0.0083970870762002,7.987742950063548e-08,0.8661501256911345,0.8661501256911345,0.8661501256911345,0.0
H-Optimus-0,BRACS,0.01,3,0.7207285445570522,0.7127573176309276,0.7352105866924769,0.022453269061549208,0.07943350677041762,0.0526432185264536,0.1044406022014035,0.0517973836749499,0.1182902132936791,0.1166390874486543,0.119120371461579,0.0024812840129247032,0.18052216192058101,0.1544187473802951,0.21740376769697436,0.06298502031667927
H-Optimus-0,BRACS,0.05,3,0.8270342340759141,0.8050772351246863,0.8465116299884791,0.041434394863792745,0.1276076992010814,0.0703538502354644,0.2130106318583143,0.1426567816228499,0.09937439316526227,0.09541194530364232,0.1030314312154646,0.00761948591182228,0.4316066932518545,0.3848254697746514,0.5025919208895652,0.1177664511149138
H-Optimus-0,BRACS,0.1,3,0.8562595524778431,0.8506934232573088,0.8614296813743162,0.010736258117007402,0.10116882836456703,0.077474644522073,0.1429783204314212,0.06550367590934819,0.09132783548427852,0.089089346865092,0.0929849664823152,0.003895619617223206,0.4725235097861913,0.44122945330792235,0.513841606331168,0.0726121530232457
H-Optimus-0,BRACS,0.25,3,0.8773947797003719,0.8752234151204087,0.8795586563816541,0.004335241261245404,0.09397960407801305,0.0747792107784374,0.10882750478698229,0.034048294008544894,0.08274542408214744,0.082020816786911,0.0835458364896622,0.001525019702751193,0.5533388730569603,0.5409334008855031,0.5613749944418434,0.020441593556340232
H-Optimus-0,BRACS,0.5,3,0.8875011211919898,0.8859191568188276,0.8899554965487496,0.004036339729922012,0.07598418519002546,0.0750431188683784,0.0767664425114888,0.001723323643110397,0.07793034635972097,0.0768327727325746,0.0786681049613178,0.0018353322287432,0.5752124536431965,0.548749336091097,0.5894231036161731,0.04067376752507612
H-Optimus-0,BRACS,1.0,3,0.8956033932491522,0.8956033932491522,0.8956033932491522,0.0,0.05696337787141823,0.0569633778711503,0.0569633778718495,6.991976442272119e-13,0.07393046418589057,0.0739304641858331,0.0739304641859834,1.5029644195863057e-13,0.5853666534551226,0.5853666534551226,0.5853666534551226,0.0
H-Optimus-0,CRC,0.01,3,0.9994428578949804,0.9993747965760306,0.9995115536499352,0.00013675707390459202,0.23021699300034473,0.2279596163668347,0.23164462973139446,0.0036850133645597583,0.011834831966963466,0.0118135043950821,0.0118727341279964,5.9229732914299615e-05,0.9846849400801031,0.9832903472221456,0.985893352567984,0.0026030053458384605
H-Optimus-0,CRC,0.05,3,0.9996359778754691,0.9995952967547893,0.9996612889583784,6.599220358904923e-05,0.0791826958185776,0.0789289429256265,0.0793648712725468,0.00043592834692030014,0.003520786536384633,0.0034501456975477,0.0036045388174115,0.00015439311986379994,0.9901356402937099,0.9896454933200541,0.9908080827127388,0.0011625893926846542
H-Optimus-0,CRC,0.1,3,0.9997273597867785,0.9996990480219692,0.9997761275632048,7.70795412355918e-05,0.0484730869663228,0.047849659148356295,0.04889820290315391,0.0010485437547976123,0.002332527992885133,0.0023043427210156,0.0023479038940204,4.356117300479984e-05,0.9915074189057004,0.9911093513273236,0.9919190562569974,0.0008097049296738046
H-Optimus-0,CRC,0.25,3,0.99987586601724,0.999863400216125,0.9998993362205434,3.593600441842426e-05,0.026647138978583066,0.025750189050465704,0.0278887136878179,0.0021385246373521946,0.0015137138795937334,0.0015097352398085,0.0015198217353581,1.0086495549599915e-05,0.9936802775223752,0.9934496030727592,0.9940670665493608,0.0006174634766016318
H-Optimus-0,CRC,0.5,3,0.9999291026385029,0.99992496203591,0.9999353528094947,1.0390773584778579e-05,0.0164495570760833,0.0163263810582124,0.0165210280715042,0.0001946470132917974,0.0010797057270163335,0.0010716358259464,0.0010875266054826,1.589077953619987e-05,0.9949346446133113,0.9948561214316448,0.9950420733504745,0.00018595191882964102
H-Optimus-0,CRC,1.0,3,0.999951537035037,0.999951537035037,0.999951537035037,0.0,0.011140957989430164,0.011140957989400102,0.0111409579894593,5.919743861770854e-14,0.0008209917594490666,0.0008209917594479,0.0008209917594502,2.2999180684935006e-15,0.9960615319115321,0.9960615319115321,0.9960615319115321,0.0
H-Optimus-0,LungHist700,0.01,3,0.6336078205463992,0.6183796914931499,0.659004492570417,0.04062480107726718,0.1328453119692891,0.0845291131646607,0.1624732310330564,0.07794411786839568,0.12039200474848112,0.1198809159243333,0.1207301711110567,0.0008492551867234077,0.2854809003460453,0.2549433653207238,0.3323308244606419,0.07738745913991807
H-Optimus-0,LungHist700,0.05,3,0.7431846046330808,0.7270364392075163,0.7610725786488318,0.03403613944131556,0.14718026035978318,0.1157005979955464,0.17254977595606022,0.05684917796051382,0.11856037771863766,0.1148908722855429,0.1230673924621803,0.008176520176637406,0.14148757590491742,0.0662380282633447,0.2005235755235755,0.1342855472602308
H-Optimus-0,LungHist700,0.1,3,0.8142401688358992,0.7758858134094714,0.8347294465436687,0.05884363313419727,0.09827481450988702,0.0680793490342601,0.1236173132626079,0.055537964228347794,0.1117657214748851,0.1117204201032253,0.1118174968622454,9.707675902009827e-05,0.2779208471409207,0.2586575586575587,0.2943645784953874,0.0357070198378287
H-Optimus-0,LungHist700,0.25,3,0.9123798347188051,0.9043358970484899,0.9246099572231333,0.020274060174643393,0.21058394055557753,0.1838105572724141,0.23381537463174787,0.050004817359333764,0.09874530610100511,0.0982800046692844,0.0992288983584761,0.0009488936891917099,0.48351118692893297,0.4641374203533913,0.5119008877868944,0.04776346743350307
H-Optimus-0,LungHist700,0.5,3,0.9438361454465874,0.9356438921283052,0.9506188015710645,0.014974909442759254,0.3321239380909021,0.2773667471727532,0.384887015922619,0.10752026874986575,0.08410777847847567,0.0821660803350097,0.0852338271626783,0.0030677468276685965,0.663578237378442,0.6273623459045453,0.7063574202184967,0.07899507431395136
H-Optimus-0,LungHist700,1.0,3,0.9637720379268856,0.9637720379268856,0.9637720379268856,0.0,0.3144088020647316,0.3144088020647287,0.3144088020647347,5.995204332975845e-15,0.06743530671422024,0.0674353067142196,0.0674353067142209,1.304512053934559e-15,0.7366257873884082,0.7366257873884082,0.7366257873884082,0.0
H-Optimus-0,MHIST,0.01,3,0.6592142385497328,0.6091662164595714,0.7055600576265082,0.09639384116693683,0.1485376985507529,0.1072130980954612,0.1943630496884653,0.0871499515930041,0.24837145659742044,0.2342844575910068,0.2621076859887179,0.02782322839771112,0.0,0.0,0.0,0.0
H-Optimus-0,MHIST,0.05,3,0.7930908217780178,0.7553169457950656,0.8203268503511615,0.0650099045560959,0.1622728937653742,0.1492429917812879,0.1815808591801633,0.032337867398875425,0.21139487981835406,0.20536132628953094,0.21839063018205093,0.013029303892519994,0.0,0.0,0.0,0.0
H-Optimus-0,MHIST,0.1,3,0.8093898193168858,0.7919277867819196,0.8278408067711146,0.03591301998919505,0.1326314340404767,0.1181751310419777,0.1581032702115516,0.0399281391695739,0.19656789264887523,0.1881145975697315,0.2071385367618659,0.01902393919213438,0.10201184206221987,0.0,0.181360201511335,0.181360201511335
H-Optimus-0,MHIST,0.25,3,0.8409433339336094,0.8223752926346121,0.8603457590491624,0.037970466414550375,0.0993575541720521,0.087542222355174,0.1152882470884648,0.027746024733290797,0.17205850522461738,0.1684429154128777,0.1757311041788521,0.007288188765974396,0.5111889956040896,0.49335863377609107,0.5353159851301115,0.0419573513540204
H-Optimus-0,MHIST,0.5,3,0.8673419773095624,0.8575589771294797,0.8731226364127499,0.015563659283270193,0.10169212586305604,0.0883745608444585,0.1101359019522317,0.02176134110777321,0.1565970761876325,0.1551515059682624,0.1587393229612297,0.0035878169929672854,0.6316084521981523,0.6205733558178752,0.6390728476821192,0.018499491864244044
H-Optimus-0,MHIST,1.0,3,0.8848370250315144,0.8848370250315144,0.8848370250315144,0.0,0.08425990515623671,0.0842599051562052,0.08425990515625452,4.932165786897258e-14,0.14257676565098568,0.1425767656509438,0.1425767656510093,6.550315845288424e-14,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.0
H-Optimus-0,PCam,0.01,3,0.9824128230595153,0.9812348525245032,0.9835686132120416,0.002333760687538433,0.07112506444229404,0.06607849534878,0.0757489598198734,0.00967046447109339,0.0562480670499031,0.0551721098316915,0.05696382835588879,0.0017917185241972944,0.9246436902803206,0.9237581825182904,0.9261067917496627,0.002348609231372256
H-Optimus-0,PCam,0.05,3,0.9850574990156447,0.9844105923031234,0.9856753881949708,0.001264795891847359,0.04088843169298784,0.0403008614939592,0.0420134280268237,0.0017125665328645012,0.04739787758870214,0.0463126020725362,0.048147963546585494,0.0018353614740492935,0.9346884582047315,0.9338159917990773,0.9362502790445516,0.0024342872454743425
H-Optimus-0,PCam,0.1,3,0.9851521685935168,0.9839958631090718,0.9857700366628608,0.0017741735537889491,0.03336021994003463,0.0326318112551732,0.0344747431812907,0.0018429319261175012,0.046003297222589896,0.0450631030386957,0.04751125359185019,0.0024481505531544906,0.9369950638156149,0.9349154060191256,0.9387872218325576,0.003871815813431989
H-Optimus-0,PCam,0.25,3,0.9844852620354958,0.9829587942547384,0.9855790856978862,0.002620291443147793,0.03318886129634463,0.0314054033934616,0.035010442561612,0.0036050391681504007,0.04571478511982843,0.0444069093885906,0.0473706325314239,0.002963723142833302,0.9382758379074579,0.935024177794857,0.9411502877309,0.006126109936043012
H-Optimus-0,PCam,0.5,3,0.9838229177171599,0.983205822024812,0.9841448598470469,0.0009390378222349227,0.0350779022196514,0.0340732437273481,0.0357242308069138,0.0016509870795657008,0.046041563545705565,0.0454077743237773,0.0466529729482488,0.0012451986244714983,0.9380131672796742,0.9371706008240968,0.9391792711723784,0.0020086703482816715
H-Optimus-0,PCam,1.0,3,0.9821887579830332,0.9821887579830332,0.9821887579830332,0.0,0.03658758185525934,0.0365875818552591,0.0365875818552597,5.967448757360216e-16,0.04755152466286087,0.0475515246628607,0.04755152466286109,3.885780586188048e-16,0.9361389146493556,0.9361389146493556,0.9361389146493556,0.0
H-Optimus-0,SPIDER-Breast,0.01,3,0.9915489297147492,0.9911188458427994,0.992271774634864,0.0011529287920646336,0.4581944471749553,0.4460332926647464,0.4683887937763036,0.022355501111557208,0.026021036601023003,0.024753890978143,0.0275388047216511,0.002784913743508099,0.8113760755702065,0.8045314226296642,0.8236002673024049,0.019068844672740726
H-Optimus-0,SPIDER-Breast,0.05,3,0.9947058743737749,0.9945376860359504,0.995007813264936,0.0004701272289856506,0.2219364945728258,0.2158522700090516,0.2279178572004155,0.012065587191363886,0.012249516133427667,0.0119332156623603,0.012517471498323501,0.0005842558359632002,0.8697182455172902,0.8667045976716606,0.8732205945752551,0.006515996903594501
H-Optimus-0,SPIDER-Breast,0.1,3,0.9950410104608189,0.9948891231348388,0.9952318435793344,0.00034272044449557004,0.144608284259755,0.1429711876176699,0.1461714104739948,0.0032002228563249024,0.009900906823857133,0.0097139109450741,0.0101426573052549,0.0004287463601808008,0.873157165095139,0.8704795318896283,0.8750973655749815,0.004617833685353179
H-Optimus-0,SPIDER-Breast,0.25,3,0.9954659605957744,0.9953388683991321,0.9956489672723775,0.0003100988732454013,0.0824090741446638,0.080157451440119,0.0854080806162247,0.005250629176105692,0.008154295141431834,0.0080485395555441,0.0082711084948533,0.00022256893930919924,0.8823723597219916,0.8814358254621325,0.883465658885111,0.0020298334229784665
H-Optimus-0,SPIDER-Breast,0.5,3,0.9956376125144414,0.9955660243588836,0.9957193259285044,0.00015330156962078956,0.048573948516994564,0.0474142038690564,0.0498977057168041,0.0024835018477477044,0.007468180980130066,0.0074558072533394,0.0074863090215962,3.050176825679981e-05,0.8866450711224388,0.8862407396169886,0.8873926583556754,0.001151918738686808
H-Optimus-0,SPIDER-Breast,1.0,3,0.9956255660731292,0.9956255660731292,0.9956255660731292,0.0,0.025403966022288033,0.0254039658961453,0.0254039660964908,2.003455006061028e-10,0.007227539705081866,0.0072275397021735995,0.0072275397068213,4.647700627136153e-12,0.8881088143746657,0.8881088143746657,0.8881088143746657,0.0
MIDNIGHT,BRACS,0.01,3,0.7503080232517382,0.7361375994617706,0.7660045027242203,0.029866903262449673,0.06074622851495117,0.030564250426539197,0.1154114638456492,0.08484721341911,0.11535863953618138,0.11192985916994598,0.11835691638099739,0.006427057211051412,0.22055824896038412,0.1762720847925449,0.2588825539057994,0.08261046911325451
MIDNIGHT,BRACS,0.05,3,0.8220805707614414,0.8176330647309012,0.8249351098326981,0.0073020451017968835,0.10747262563595088,0.088150968090824,0.1252003398841188,0.0370493717932948,0.09735119876241594,0.0955839794717173,0.098943930355808,0.00335995088409069,0.40918744056638406,0.3496429250990451,0.4504735482643587,0.1008306231653136
MIDNIGHT,BRACS,0.1,3,0.8446478696257359,0.8402568663902154,0.8481964350190342,0.007939568628818838,0.08963551409057373,0.0825817710287932,0.09931028065589502,0.016728509627101817,0.09086678410672544,0.0891220921759106,0.0924855496694943,0.003363457493583688,0.4313907548655549,0.38457922152104446,0.4551575958355758,0.07057837431453134
MIDNIGHT,BRACS,0.25,3,0.8717992549102608,0.8655268430507218,0.8788966421920644,0.01336979914134262,0.07710789435421507,0.0640712566604444,0.097889433853021,0.0338181771925766,0.0840898500256972,0.0835295212035262,0.0850793115298231,0.0015497903262969015,0.5069173136876346,0.48586255096679515,0.5423214553873691,0.05645890442057394
MIDNIGHT,BRACS,0.5,3,0.8838721150319424,0.881436048294315,0.8869894181330599,0.0055533698387448815,0.07131363595345556,0.0558612475122608,0.0835465068592189,0.027685259346958098,0.0794040267033414,0.0787430345112636,0.0801931867379379,0.0014501522266743005,0.5312603329641729,0.5246255901618299,0.5431082914786929,0.018482701316863026
MIDNIGHT,BRACS,1.0,3,0.8920914360615791,0.8920914360615791,0.8920914360615791,0.0,0.07196549473380577,0.0719654947297257,0.0719654947396286,9.902897946112432e-12,0.07579110779181551,0.0757911077910146,0.0757911077929581,1.9435009157575678e-12,0.5613119866447086,0.5613119866447086,0.5613119866447086,0.0
MIDNIGHT,CRC,0.01,3,0.9982130293305681,0.9980883087845034,0.9982938508498438,0.00020554206534040276,0.17792389662372765,0.1762276834041994,0.1793510451715402,0.003123361767340821,0.011946522002907932,0.0118317846715501,0.0120483944619333,0.0002166097903831994,0.9623127061978082,0.9619810934186163,0.9629666132015764,0.0009855197829601314
MIDNIGHT,CRC,0.05,3,0.9988288273663506,0.9987719874694604,0.998889332662352,0.00011734519289163803,0.06602356971427403,0.0643022388710877,0.0672722349451477,0.0029699960740599968,0.005689685043475934,0.0056673295692755,0.0057278373695451,6.050780026960016e-05,0.9746426542442945,0.9740855788580136,0.9751882531119406,0.0011026742539269607
MIDNIGHT,CRC,0.1,3,0.9991015180717374,0.9990790216070145,0.9991164027128697,3.738110585527199e-05,0.043250148231093966,0.0421672964861163,0.04383701597560089,0.0016697194894845918,0.004489197323320566,0.004479364012335,0.0045014540934759,2.2090081140900206e-05,0.978565960661419,0.9781623774150576,0.9790304116537968,0.0008680342387391571
MIDNIGHT,CRC,0.25,3,0.9994324568158645,0.9994175646725928,0.9994468452036637,2.928053107087436e-05,0.025302432662578433,0.0246360432693993,0.0265032403113496,0.0018671970419502984,0.0034379480142695,0.0034244069219945,0.0034578206052851995,3.341368329069956e-05,0.9824359967242421,0.9819173671550008,0.982733217662877,0.0008158505078762479
MIDNIGHT,CRC,0.5,3,0.9995833658604076,0.9995548320811748,0.9996014998812228,4.666780004802806e-05,0.017229255190012567,0.0166517944326502,0.0175190449921629,0.0008672505595127,0.0028402462834458005,0.0028001605512422,0.0028962657407395,9.610518949729977e-05,0.984907809723644,0.984342833967622,0.985522817598332,0.0011799836307100353
MIDNIGHT,CRC,1.0,3,0.9996967099917168,0.9996967099917168,0.9996967099917168,0.0,0.012732123665626668,0.0127321236647598,0.012732123666239098,1.479297587203554e-12,0.0023553849658045334,0.002355384965763,0.0023553849658642,1.0120029814153497e-13,0.9875221124604631,0.9875221124604631,0.9875221124604631,0.0
MIDNIGHT,LungHist700,0.01,3,0.7447001165373779,0.7294678850185808,0.7585723048605376,0.029104419841956775,0.2072079805457051,0.1860806608654356,0.2414231781328289,0.05534251726739331,0.1176611816697369,0.11674295958526489,0.1181688214432934,0.0014258618580285098,0.3675070373051786,0.3393926610504641,0.400326296510507,0.06093363546004288
MIDNIGHT,LungHist700,0.05,3,0.8213208859711351,0.8091824322766478,0.8384319237790386,0.029249491502390867,0.15507004651966208,0.1352493439487418,0.1807887727083313,0.045539428759589495,0.11043010512914873,0.1065903562549461,0.11409959637759388,0.007509240122647781,0.24098358766807607,0.2132832080200501,0.2560672739866368,0.04278406596658671
