model,dataset,fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement,auroc,brier_raw,brier_scaled
CONCH,PCam,0.01,42,1.5544467412576288,0.04626912300655785,0.03358780943414067,0.012681313572417176,0.9529009896969368,0.08759745875061599,0.08630106565648107
CONCH,PCam,0.01,123,1.4044408840618354,0.058416172043962517,0.035147218285528435,0.02326895375843408,0.9544959171500055,0.08772494352598695,0.08501398061943943
CONCH,PCam,0.01,456,1.5270381215611082,0.054489191091790054,0.04047804397358925,0.014011147118200805,0.9532860320471808,0.0886454440954598,0.0869096997189219
CONCH,PCam,0.05,42,1.7589436941697705,0.033898314220875546,0.032844500340489545,0.0010538138803860009,0.9579148439237003,0.08115603759616684,0.08080403497570407
CONCH,PCam,0.05,123,1.7032310540121172,0.03984245786312066,0.03821469492346493,0.001627762939655733,0.9569015498763919,0.08304435799939178,0.08261870561010118
CONCH,PCam,0.05,456,1.7461793360388917,0.03715365319860608,0.0354327911972604,0.0017208620013456771,0.9580526685140311,0.08138171339959879,0.0809265521266548
CONCH,PCam,0.1,42,1.8726554934060018,0.03126873151244947,0.03189148448848204,-0.0006227529760325645,0.9595375694980507,0.07914859154905488,0.0789966926392633
CONCH,PCam,0.1,123,1.8115850137754481,0.033781717381764755,0.03231079159124086,0.0014709257905238943,0.9607029932530474,0.07813101750531556,0.07778149926640496
CONCH,PCam,0.1,456,1.8798328745178299,0.03180248276700828,0.03209414215369618,-0.00029165938668789665,0.9597538822440067,0.07891504298514326,0.07872446176963693
CONCH,PCam,0.25,42,1.9811423231386907,0.03453492834629482,0.034744048330686415,-0.00020911998439159668,0.9626578024410917,0.0761163385432704,0.07609897813158945
CONCH,PCam,0.25,123,1.9490204183395405,0.03266463394571883,0.03323475697170417,-0.0005701230259853446,0.9631792761228404,0.07538941824419026,0.07532445090206288
CONCH,PCam,0.25,456,1.9469634732058243,0.03463371483641881,0.035224955941637735,-0.0005912411052189231,0.962728482386826,0.0763249611729701,0.07627581148241411
CONCH,PCam,0.5,42,2.021927311045188,0.03457649491914723,0.034329429388834716,0.0002470655303125138,0.9648972313104732,0.07407017334494766,0.07408640026429568
CONCH,PCam,0.5,123,2.006382929505614,0.03498278174103752,0.034911957402043614,7.082433899390644e-05,0.9643738502797435,0.07452339843942336,0.07452849394569157
CONCH,PCam,0.5,456,1.9640035431286218,0.03519683948598799,0.035596522219585584,-0.00039968273359759776,0.9648564803524595,0.07435357514849744,0.07432350557909795
CONCH,PCam,1.0,42,2.0891445709600704,0.03810425364702974,0.03711446503859309,0.0009897886084366467,0.96573344365112,0.07351355455938743,0.07351265596742342
CONCH,PCam,1.0,123,2.0891765588589206,0.038095427451651856,0.03710518807753526,0.0009902393741165957,0.9657399368332955,0.07350455155671037,0.07350386051562963
CONCH,PCam,1.0,456,2.089131146847762,0.03810783716181467,0.03711823746982548,0.000989599691989189,0.9657307949692344,0.0735172799107778,0.073516295908049
