fraction,seed,auroc,ece,f1,brier
0.01,42,0.5924564270152506,0.21019802353294664,0.4171779141104294,0.24496132299428597
0.01,123,0.5739227789881385,0.21877466874254006,0.4171779141104294,0.25011778835477205
0.01,456,0.5983871943839264,0.20017595150862327,0.4171779141104294,0.24024447966998896
0.05,42,0.5733024691358025,0.24477064114454614,0.4171779141104294,0.2612389735660491
0.05,123,0.5819868070685065,0.24919136690760396,0.4171779141104294,0.26176056864013725
0.05,456,0.5882352941176471,0.24141834958232483,0.4171779141104294,0.2598201040661606
0.1,42,0.5852850399419027,0.25445144509738393,0.4171779141104294,0.265107335191539
0.1,123,0.5833333333333334,0.2545869301518288,0.4171779141104294,0.26496856167350835
0.1,456,0.5862987170176713,0.256234722575494,0.4171779141104294,0.26597790903528096
0.25,42,0.566630355846042,0.2639336595483513,0.4171779141104294,0.27140024112967864
0.25,123,0.5911401597676107,0.2643135003855542,0.4171779141104294,0.27001488905746146
0.25,456,0.5771302348099734,0.26402071032446967,0.4171779141104294,0.2708895930252411
0.5,42,0.575526506899056,0.2690076140211723,0.4171779141104294,0.27497544025917475
0.5,123,0.5579157588961511,0.2678794287999189,0.4171779141104294,0.2739618729092646
0.5,456,0.5829702251270878,0.2693461462993334,0.4171779141104294,0.2739444756671903
1.0,42,0.574210239651416,0.2716569637948551,0.4171779141104294,0.2766158403039973
1.0,123,0.574210239651416,0.27165696379485516,0.4171779141104294,0.2766158403039974
1.0,456,0.574210239651416,0.271656963794855,0.4171779141104294,0.27661584030399733
