fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,4.553879685279614,0.2352291741782621,0.15405277179503032,0.08117640238323179
0.01,123,4.820789794029239,0.2536188109917566,0.14515187149997139,0.10846693949178521
0.01,456,4.107703051917232,0.21960928490976533,0.14755432809840097,0.07205495681136437
0.05,42,7.782137280626847,0.28664995400413606,0.15806923090979424,0.12858072309434182
0.05,123,7.456792906179388,0.28781436625882323,0.15267936974039686,0.13513499651842636
0.05,456,6.66149914369625,0.26383383186558024,0.14436959433740448,0.11946423752817575
0.1,42,8.756973136343255,0.2932702247318848,0.1614501957678453,0.1318200289640395
0.1,123,8.787752425915873,0.3038353801261547,0.1503484994142875,0.1534868807118672
0.1,456,8.874925780188747,0.30047684245614825,0.15804734279408722,0.14242949966206103
0.25,42,9.999994014919501,0.3173703282376116,0.15117607018870205,0.16619425804890953
0.25,123,9.999995925194854,0.3273225124225773,0.16107397810664456,0.16624853431593276
0.25,456,9.999993586739867,0.3076821901828741,0.14692886354366047,0.16075332663921366
0.5,42,9.999993105340252,0.3177495424774796,0.13715662311410928,0.18059291936337032
0.5,123,9.999995220211336,0.3325056359205576,0.14457901168295112,0.18792662423760648
0.5,456,9.99999426562118,0.3208514293341555,0.14820575151591414,0.17264567781824136
1.0,42,9.999995423171372,0.334735372602922,0.14917507565984187,0.18556029694308016
1.0,123,9.999995423171372,0.3347353726029223,0.14917507565984198,0.18556029694308032
1.0,456,9.999995423171372,0.33473537260292124,0.14917507565984148,0.18556029694307977
