model,dataset,fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement,auroc,brier_raw,brier_scaled
CONCH,LungHist700,0.01,42,0.1000052749944835,0.39445937643037426,0.09979713831812358,0.2946622381122507,0.8635477222879367,0.11476763292363797,0.07275087564357588
CONCH,LungHist700,0.01,123,0.1000052749944835,0.22388843967602937,0.16114203768744484,0.06274640198858453,0.8351183999591101,0.11590656121697161,0.09225618838926608
CONCH,LungHist700,0.01,456,0.1000052749944835,0.36663665687606833,0.0921393376155047,0.27449731926056364,0.8904514310903611,0.11491264888263408,0.0794842744507915
CONCH,LungHist700,0.05,42,0.5519520906083755,0.1375460704286539,0.15372165319633133,-0.016175582767677416,0.8874752321761085,0.10867288354390589,0.10835931372439485
CONCH,LungHist700,0.05,123,0.41102445260304454,0.20391365295930006,0.13138654467506983,0.07252710828423023,0.92360257082477,0.10099731139345225,0.09755416740996196
CONCH,LungHist700,0.05,456,0.8541106441045986,0.18034227971051883,0.16688250885089673,0.013459770859622106,0.9094596851932989,0.10553110720236836,0.1045591447558553
CONCH,LungHist700,0.1,42,0.40367002378298134,0.270468225109131,0.14164224112013432,0.12882598398899667,0.941509617107398,0.09489593851188748,0.09199902653756728
CONCH,LungHist700,0.1,123,0.36957844414241287,0.16942264797687492,0.16955297380222506,-0.00013032582535013604,0.9370843861463282,0.09233729640143903,0.08556117589016751
CONCH,LungHist700,0.1,456,0.46015787613529197,0.12847984659806697,0.12080142326606118,0.007678423332005788,0.9413604138470104,0.09195963014327913,0.08857620006439458
CONCH,LungHist700,0.25,42,0.3104564319333944,0.2508674691378307,0.1572612360384174,0.0936062330994133,0.9588855917964868,0.0767734530144873,0.06556666453831332
CONCH,LungHist700,0.25,123,0.2925418033131329,0.220484018800844,0.11625220413541525,0.10423181466542876,0.956161734354427,0.07579741702927452,0.06240952170770429
CONCH,LungHist700,0.25,456,0.34235715931290733,0.24091085283849903,0.15280453015618964,0.08810632268230939,0.9590872863197772,0.0761782789044744,0.06676160230637887
CONCH,LungHist700,0.5,42,0.4063837878006741,0.23616513629905753,0.0640171583882283,0.17214797791082923,0.9623929972503328,0.06392588628325595,0.05301928699446286
CONCH,LungHist700,0.5,123,0.38699855619843826,0.28756684366708835,0.08692135716255965,0.20064548650452868,0.9637466277543547,0.061262335425669466,0.04406846161622064
CONCH,LungHist700,0.5,456,0.3937258025481414,0.20312570312510267,0.12181761714779113,0.08130808597731154,0.9629083708417309,0.06398325236619361,0.05344192240146201
CONCH,LungHist700,1.0,42,0.4784500562308934,0.20836451760473448,0.10380362989589649,0.104560887708838,0.971386775329594,0.05184607148901218,0.04143638044261233
CONCH,LungHist700,1.0,123,0.478450056230888,0.2083645176047344,0.1038036298958973,0.1045608877088371,0.971386775329594,0.05184607148901218,0.04143638044261234
CONCH,LungHist700,1.0,456,0.47845005623089637,0.20836451760473382,0.1038036298958964,0.10456088770883742,0.971386775329594,0.05184607148901214,0.041436380442612386
