fraction,seed,auroc,ece,f1,brier
0.01,42,0.544597620834721,0.23698890227538505,0.3334282633902236,0.30565984225849285
0.01,123,0.7071004534062826,0.23526885541368703,0.3334282633902236,0.30196109761369727
0.01,456,0.4746728362849689,0.22339184656496452,0.3334282633902236,0.30022297024776656
0.05,42,0.49384358226632896,0.2820832791724883,0.3334282633902236,0.33015776215427034
0.05,123,0.7356748955252389,0.2802089849640244,0.3334282633902236,0.31390862713769624
0.05,456,0.5288708504835951,0.2889015971580223,0.3334282633902236,0.3331588717415532
0.1,42,0.4572154410315924,0.37076536879483185,0.3334282633902236,0.3879532112584345
0.1,123,0.6372229837772481,0.3313155818860095,0.3334282633902236,0.3549487902133106
0.1,456,0.5568127307438246,0.3452920558194987,0.3334282633902236,0.3676844394430543
0.25,42,0.5456094210403473,0.42185277281033257,0.3334282633902236,0.4272391072168826
0.25,123,0.5715045295794381,0.4180481479303455,0.3334282633902236,0.4228692725963848
0.25,456,0.5266453355760181,0.42501155885196584,0.3334282633902236,0.43083769861758875
0.5,42,0.554007784077456,0.470209782831256,0.3334282633902236,0.47024145417903773
0.5,123,0.5649557995901785,0.46553891602932707,0.3334282633902236,0.4650197149570026
0.5,456,0.5096920280713937,0.46049557709953165,0.3334282633902236,0.4612688889112768
1.0,42,0.5612062048133613,0.48750010857675025,0.3334282633902236,0.4876040910466327
1.0,123,0.5612062048133614,0.48750010857581627,0.3334282633902236,0.48760409104566305
1.0,456,0.5612062048133613,0.4875001085772419,0.3334282633902236,0.4876040910471431
