fraction,seed,temperature,ece_raw,ece_scaled,ece_improvement
0.01,42,1.9183587519009662,0.09647326393356362,0.042930661481015035,0.053542602452548584
0.01,123,2.328279003592241,0.1415468381305649,0.03314348359788148,0.10840335453268342
0.01,456,1.6531423726970726,0.07632548132801634,0.03438041912792075,0.041945062200095584
0.05,42,2.8090248877094397,0.17394858417428172,0.01986413120680976,0.15408445296747195
0.05,123,2.258031577191331,0.1413907616981224,0.02596263238607373,0.11542812931204867
0.05,456,2.4755712247374357,0.14441951902670128,0.02531070950156586,0.11910880952513542
0.1,42,3.102135005526827,0.20134808472880297,0.011077492649381333,0.19027059207942165
0.1,123,2.2281526063818897,0.14576365525594934,0.028650043760671273,0.11711361149527806
0.1,456,2.472279612661143,0.1451851608842603,0.012384027572837915,0.1328011333114224
0.25,42,2.4749276713942203,0.1500303080213942,0.017915223344676885,0.13211508467671731
0.25,123,1.9824206616328395,0.11883196911146221,0.033219761862271976,0.08561220724919023
0.25,456,2.22011406504005,0.11016410882215441,0.01700434311387012,0.0931597657082843
0.5,42,2.163636452907206,0.110213796399371,0.03131727183025079,0.0788965245691202
0.5,123,2.4787666722310044,0.1489749336363447,0.013716316180341113,0.1352586174560036
0.5,456,2.304440862517403,0.1153371639374291,0.026199839631755262,0.08913732430567384
1.0,42,2.312962866585549,0.12259262157636686,0.05155793851689586,0.071034683059471
1.0,123,2.312962866584479,0.12259262157635076,0.0515579385168323,0.07103468305951846
1.0,456,2.312962866516086,0.12259262157626857,0.05155793851496588,0.0710346830613027
