design,model,pair,ece_lo,ece_hi,ece_delta,ece_slope,rises,auroc_lo,auroc_hi,auroc_mean,auroc_dist,degeneracy,degenerate_share
covariate,PLIP,h0->h1,0.22945786908578403,0.06038201105642551,-0.1690758580293585,-0.09040792119495696,False,0.9507717037037037,0.9696324444444443,0.9629361234567901,0.46293612345679014,0.5524814814814815,0.0
covariate,PLIP,h0->h2,0.24066544698072959,0.0518565213252986,-0.18880892565543098,-0.0929485962066091,False,0.9840865185185185,0.991928,0.9896408641975308,0.48964086419753083,0.5124629629629628,0.0
covariate,PLIP,h0->h3,0.23538973801514237,0.0576512700692637,-0.17773846794587866,-0.08785749952474026,False,0.9743786666666665,0.9766622222222222,0.9768712839506173,0.4768712839506173,0.5717777777777777,0.0
covariate,PLIP,h0->h4,0.2745850373257272,0.094760303370941,-0.1798247339547862,-0.08898532976525199,False,0.9795281481481481,0.9824968888888886,0.9823778024691356,0.48237780246913564,0.5828888888888889,0.0
covariate,PLIP,h1->h0,0.2519656505957214,0.09106309776311432,-0.16090255283260707,-0.08392741584116202,False,0.9745379259259259,0.986144,0.9826857283950617,0.48268572839506174,0.5566851851851851,0.0
covariate,PLIP,h1->h2,0.22883420450965253,0.0680628921018614,-0.16077131240779113,-0.08004170505160721,False,0.9343354074074074,0.962675111111111,0.9546566172839507,0.4546566172839507,0.5788148148148148,0.0
covariate,PLIP,h1->h3,0.2514069359954896,0.0553002830984022,-0.19610665289708737,-0.10017466692286534,False,0.9809142222222224,0.983448,0.9833526172839506,0.4833526172839506,0.5346666666666666,0.0
covariate,PLIP,h1->h4,0.2566667691418408,0.1508715789295417,-0.10579519021229908,-0.05456378485203762,False,0.9389819259259259,0.9224457777777776,0.9316752345679014,0.43167523456790136,0.6239629629629629,0.0
covariate,PLIP,h2->h0,0.25455899571079965,0.0414992478719059,-0.21305974783889375,-0.10660760609488008,False,0.9789408888888889,0.990872,0.9862444691358023,0.4862444691358023,0.547574074074074,0.0
covariate,PLIP,h2->h1,0.21876444662498584,0.0551794961464197,-0.16358495047856614,-0.08205203059181382,False,0.8941788148148149,0.9318791111111112,0.9196022716049383,0.41960227160493835,0.6741481481481482,0.0
covariate,PLIP,h2->h3,0.24670004710717644,0.1056679361587498,-0.14103211094842666,-0.06451367806607378,False,0.9476358518518517,0.957567111111111,0.955906962962963,0.45590696296296296,0.6422962962962964,0.0
covariate,PLIP,h2->h4,0.2794884454340733,0.0752104106310459,-0.20427803480302742,-0.10286101627061445,False,0.9804721481481482,0.9833853333333332,0.983484938271605,0.483484938271605,0.5694259259259259,0.0
covariate,PLIP,h3->h0,0.24603960295162394,0.0586093021329018,-0.18743030081872214,-0.09495287289431849,False,0.9721297777777776,0.981836,0.9797632345679013,0.47976323456790126,0.5481111111111112,0.0
covariate,PLIP,h3->h1,0.20288315705159163,0.0999677737434354,-0.10291538330815622,-0.049929710909454125,False,0.9434758518518519,0.968144,0.9572881481481481,0.4572881481481481,0.6255185185185187,0.0
covariate,PLIP,h3->h2,0.2331767975079658,0.0658163184804459,-0.16736047902751988,-0.08419416835930595,False,0.9456238518518519,0.9530773333333334,0.9567209135802469,0.4567209135802469,0.5396851851851854,0.0
covariate,PLIP,h3->h4,0.2792509086301957,0.3068729997892271,0.027622091159031414,0.02535129945526686,True,0.9640048888888888,0.9729306666666669,0.9717219506172841,0.47172195061728406,0.8263703703703703,0.0
covariate,PLIP,h4->h0,0.25420694800019733,0.046083208360790405,-0.20812373963940692,-0.10459925209882978,False,0.9737542222222223,0.9833782222222224,0.9806372098765431,0.4806372098765431,0.5370555555555555,0.0
covariate,PLIP,h4->h1,0.22722690024160105,0.0724565283884637,-0.15477037185313736,-0.08154682115280651,False,0.9079761481481481,0.909770222222222,0.9116766913580246,0.41167669135802465,0.6886296296296296,0.0
covariate,PLIP,h4->h2,0.24793166202156933,0.0369113409115303,-0.21102032111003902,-0.10483681725552975,False,0.9751586666666666,0.988784,0.9847207407407407,0.4847207407407407,0.526388888888889,0.0
covariate,PLIP,h4->h3,0.26586186913321225,0.0608625830430325,-0.20499928609017976,-0.105612193512724,False,0.9666894814814815,0.96528,0.9681833827160493,0.4681833827160493,0.6028888888888887,0.0
covariate,UNI,h0->h1,0.28296552733774344,0.0434555239178348,-0.23951000341990863,-0.12044635829777765,False,0.9949042962962963,0.9968542222222224,0.9964899259259261,0.4964899259259261,0.5350555555555556,0.0
covariate,UNI,h0->h2,0.27843135294850563,0.0674147030119131,-0.21101664993659253,-0.1048479507059968,False,0.9862322962962963,0.9955937777777778,0.991901160493827,0.49190116049382704,0.5390185185185185,0.0
covariate,UNI,h0->h3,0.24479014747001704,0.0511871567142645,-0.19360299075575255,-0.09550994014025187,False,0.9941752592592592,0.9971013333333335,0.996730987654321,0.496730987654321,0.5384259259259259,0.0
covariate,UNI,h0->h4,0.2884291620880379,0.09618415071393378,-0.19224501137410416,-0.09557351346906229,False,0.9924192592592593,0.9954417777777778,0.9943681728395063,0.4943681728395063,0.5509999999999999,0.0
covariate,UNI,h1->h0,0.29272913595477773,0.07759015630155,-0.21513897965322773,-0.10628533578351482,False,0.996288,0.9972431111111112,0.9967971604938272,0.49679716049382716,0.5307592592592594,0.0
covariate,UNI,h1->h2,0.3242947695573754,0.1340516006830015,-0.1902431688743739,-0.09540039181981769,False,0.9871954074074073,0.9920137777777778,0.9896588888888888,0.48965888888888875,0.5688518518518518,0.0
covariate,UNI,h1->h3,0.2752097274971425,0.09043332047862522,-0.18477640701851727,-0.08991681165122745,False,0.9951081481481481,0.9960991111111112,0.9958877530864197,0.49588775308641975,0.5497037037037038,0.0
covariate,UNI,h1->h4,0.32679959881255444,0.1606140797317866,-0.16618551908076784,-0.08026937526780888,False,0.988349925925926,0.990392,0.9896697777777778,0.48966977777777776,0.6331111111111112,0.0
covariate,UNI,h2->h0,0.27869560276485544,0.0406050942609081,-0.23809050850394733,-0.11965017595792254,False,0.996263111111111,0.9977457777777777,0.9971988641975309,0.4971988641975309,0.5143518518518518,0.0
covariate,UNI,h2->h1,0.3224805841654423,0.0864037060097685,-0.2360768781556738,-0.11805973524277022,False,0.9922328888888888,0.9940284444444444,0.9938531851851851,0.49385318518518506,0.5717407407407408,0.0
covariate,UNI,h2->h3,0.28321083535004726,0.05076378677674579,-0.23244704857330148,-0.11638571794517016,False,0.9941234074074075,0.9939519999999998,0.9939636790123457,0.4939636790123457,0.5433888888888889,0.0
covariate,UNI,h2->h4,0.3133507708427166,0.09055107412382861,-0.222799696718888,-0.11255912218346764,False,0.9946167407407408,0.9960057777777779,0.9956592098765431,0.4956592098765431,0.5520185185185186,0.0
covariate,UNI,h3->h0,0.2563463495565197,0.06027595062321891,-0.19607039893330078,-0.09864920316169021,False,0.9911863703703704,0.9960711111111112,0.9948872345679013,0.4948872345679013,0.5179444444444444,0.0
covariate,UNI,h3->h1,0.2646812111161904,0.0846580709668945,-0.18002314014929593,-0.0916026597201665,False,0.9878242962962963,0.9945293333333334,0.9925175061728395,0.4925175061728395,0.5772592592592594,0.0
covariate,UNI,h3->h2,0.29805041652941644,0.1310348450203187,-0.16701557150909774,-0.08659405372571595,False,0.986267851851852,0.9940733333333333,0.9918809629629629,0.4918809629629629,0.5765370370370371,0.0
covariate,UNI,h3->h4,0.3198184807617357,0.279004297732887,-0.040814183028848705,-0.02554536060360724,False,0.9840071111111112,0.9875822222222223,0.9884413086419754,0.48844130864197544,0.7738518518518519,0.0
covariate,UNI,h4->h0,0.2932114787717803,0.0948592297125554,-0.19835224905922488,-0.09891538308553889,False,0.9899685925925925,0.9961253333333332,0.9942134074074075,0.4942134074074075,0.5633333333333334,0.0
covariate,UNI,h4->h1,0.34360166387094376,0.1441316817171812,-0.19946998215376258,-0.10109566346769011,False,0.9905103703703704,0.9944955555555556,0.9934958765432099,0.4934958765432099,0.6714629629629629,0.0
covariate,UNI,h4->h2,0.3152037476729724,0.0764915778138207,-0.23871216985915167,-0.11932197245612036,False,0.9939813333333332,0.9976204444444444,0.9966192098765432,0.4966192098765432,0.5481296296296296,0.0
covariate,UNI,h4->h3,0.33979172222048115,0.1505015199586089,-0.18929020226187226,-0.09490427364537735,False,0.9894558518518517,0.9917808888888887,0.99155,0.49155000000000004,0.6653888888888889,0.0
covariate,VIRCHOW2,h0->h1,0.24838385660351084,0.0351628846325973,-0.21322097197091355,-0.10579501775802877,False,0.9898171851851852,0.9965337777777776,0.9947763456790124,0.4947763456790124,0.5517962962962965,0.0
covariate,VIRCHOW2,h0->h2,0.21723109715354907,0.0295362839762038,-0.18769481317734527,-0.09336846570916084,False,0.990481037037037,0.9975768888888888,0.9955172839506173,0.49551728395061734,0.5314814814814814,0.0
covariate,VIRCHOW2,h0->h3,0.20611308675485931,0.0236244004370538,-0.18248868631780552,-0.08874182652135833,False,0.9932548148148149,0.9971271111111112,0.9963186419753086,0.4963186419753086,0.5302037037037036,0.0
covariate,VIRCHOW2,h0->h4,0.25845093339871994,0.0673965766537187,-0.19105435674500124,-0.0961198840750556,False,0.9892751111111111,0.9962391111111112,0.9943941975308643,0.49439419753086433,0.557462962962963,0.0
covariate,VIRCHOW2,h1->h0,0.2451226390258063,0.0328762817671373,-0.212246357258669,-0.1056430943250674,False,0.9943804444444444,0.9977191111111111,0.996401975308642,0.49640197530864205,0.5078333333333332,0.0
covariate,VIRCHOW2,h1->h2,0.2578198015822052,0.0448890746491979,-0.2129307269330073,-0.10651752037177843,False,0.992981777777778,0.9965017777777779,0.9953251358024692,0.4953251358024692,0.5196481481481483,0.0
covariate,VIRCHOW2,h1->h3,0.2181923058271902,0.0249910700565783,-0.1932012357706119,-0.09482185413861194,False,0.9964985185185186,0.9976262222222222,0.9974356049382717,0.49743560493827166,0.5114074074074074,0.0
covariate,VIRCHOW2,h1->h4,0.2811246545382043,0.0886126202975504,-0.19251203424065388,-0.09644887950893617,False,0.9905404444444444,0.9928484444444444,0.9922791604938271,0.49227916049382714,0.5477037037037037,0.0
covariate,VIRCHOW2,h2->h0,0.25872314828353854,0.0449420846956636,-0.21378106358787494,-0.10749517037062405,False,0.9936837037037037,0.9979746666666668,0.9967498765432099,0.4967498765432099,0.5123148148148148,0.0
covariate,VIRCHOW2,h2->h1,0.26338662819980246,0.08871804781190258,-0.1746685803878999,-0.08961581369244397,False,0.9851167407407407,0.9960377777777779,0.9934153333333332,0.4934153333333332,0.5683148148148148,0.0
covariate,VIRCHOW2,h2->h3,0.24426515958231207,0.05041558354601091,-0.19384957603630115,-0.09665593741420435,False,0.9893648888888888,0.9951693333333335,0.9936222962962963,0.4936222962962963,0.5385185185185185,0.0
covariate,VIRCHOW2,h2->h4,0.2511825111130683,0.0468869121200897,-0.20429559899297858,-0.10239365960949297,False,0.9904023703703703,0.9968804444444443,0.9948880493827161,0.49488804938271613,0.5244074074074075,0.0
covariate,VIRCHOW2,h3->h0,0.21988834241998167,0.030367871578932403,-0.18952047084104928,-0.09348050457073201,False,0.992729925925926,0.9966875555555555,0.9955047901234568,0.49550479012345683,0.5156666666666667,0.0
covariate,VIRCHOW2,h3->h1,0.2258710897470911,0.0313504383378434,-0.1945206514092477,-0.09738079030678161,False,0.9918620740740741,0.9966657777777778,0.994921061728395,0.494921061728395,0.5463148148148148,0.0
covariate,VIRCHOW2,h3->h2,0.23417434106572696,0.0562048965057425,-0.17796944455998445,-0.08830050461813103,False,0.9875385185185185,0.9948924444444444,0.9927137283950617,0.49271372839506167,0.5438148148148148,0.0
covariate,VIRCHOW2,h3->h4,0.26390607691076823,0.19231381470923634,-0.07159226220153189,-0.036062767653318076,False,0.9866269629629629,0.9931555555555556,0.9910993580246913,0.4910993580246913,0.6215555555555556,0.0
covariate,VIRCHOW2,h4->h0,0.26441021593141656,0.052716887587126594,-0.21169332834428997,-0.10581984305842541,False,0.9893004444444444,0.9974173333333333,0.9952718024691357,0.4952718024691357,0.5232037037037037,0.0
covariate,VIRCHOW2,h4->h1,0.28181986565430245,0.0836730824023932,-0.19814678325190926,-0.09977751451737371,False,0.9843994074074075,0.9940844444444444,0.9915531604938272,0.49155316049382725,0.5888888888888889,0.0
covariate,VIRCHOW2,h4->h2,0.24717262254014014,0.0376495232559534,-0.20952309928418672,-0.10335618313941998,False,0.9931157037037037,0.9988675555555556,0.9974935308641976,0.49749353086419756,0.5260555555555555,0.0
covariate,VIRCHOW2,h4->h3,0.26539882901564776,0.04794238352275929,-0.21745644549288848,-0.10732923099262612,False,0.9882977777777778,0.9934617777777776,0.992105012345679,0.49210501234567905,0.5364444444444444,0.0
