probe,model,src,tgt,pair,fraction,seed,n_train,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature_src,ece_scaled_fixed,ece_scaled_adaptive,degeneracy_share,degenerate
mlp,CLIP,MHIST,PCam,MHIST->PCam,0.5,456,924,0.6387273810716037,0.3396878392715348,0.4278142801942564,0.4298846775316178,0.4273879339611852,1.1221616427833156,0.4150397955164635,0.4126579111052137,0.9921875,True
mlp,CLIP,MHIST,PCam,MHIST->PCam,1.0,42,1849,0.5750579877862387,0.385892687107888,0.4083059379252109,0.3891513580500714,0.3886197412590988,1.0180159770075454,0.387069091055082,0.3863941492422214,0.939178466796875,False
mlp,CLIP,MHIST,PCam,MHIST->PCam,1.0,123,1849,0.5787369640846225,0.3861718515640246,0.4116915126984243,0.3940645797065372,0.3930530801157665,1.0711646732404445,0.3854263050286022,0.384691996645607,0.93927001953125,False
mlp,CLIP,MHIST,PCam,MHIST->PCam,1.0,456,1849,0.5738694262489746,0.3823958321246596,0.4155111414485967,0.3978658300993629,0.3970225803416696,1.0474637366931927,0.3927012148458288,0.3914772058565745,0.942230224609375,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.01,42,2620,0.5006392940752746,0.4656167483968313,0.3682949109295641,0.3066801012568976,0.3057237952230774,1.0394494315591838,0.3025804127098472,0.2999997761866941,0.6448311156601843,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.01,123,2620,0.4812128579146407,0.4238258462848626,0.4017881944955855,0.3570385438827617,0.3559483383670678,1.1047013193976545,0.3393464333920176,0.3410115040068495,0.7574206755373593,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.01,456,2620,0.4361516297496848,0.4389670377573603,0.386506455580709,0.3313655947757353,0.3295420955717869,1.1367088361335722,0.3112761459504936,0.309792042983469,0.6161719549641761,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.05,42,13106,0.4850396182243832,0.4737470725995316,0.3476398372613498,0.2871151757097689,0.2859921973225343,1.0982267407155146,0.2757346191983994,0.2741773955928144,0.5056294779938587,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.05,123,13106,0.5511975508734017,0.4952586943149392,0.3518328596879591,0.3066084849835967,0.3018959246141152,1.1229363216769002,0.2889922244041517,0.2873547283919221,0.6479017400204709,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.05,456,13106,0.5034170718530524,0.4742345296531745,0.3218057862466005,0.2677907752694834,0.2684328054962537,1.091519712185023,0.2564969309353047,0.2564667845240193,0.7768679631525077,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.1,42,26214,0.5370160273725914,0.5194305218450097,0.3016439632357139,0.2301324562244918,0.2246550473412203,1.071583867785778,0.2184445747348767,0.2171223619142537,0.6693961105424769,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.1,123,26214,0.5076130019809111,0.4860117062655732,0.3298620143275056,0.2765596095651785,0.2739183198061973,1.0720356399028017,0.2667649840724443,0.2642562605799037,0.503582395087001,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.1,456,26214,0.5359805510534846,0.5158589621415577,0.3023899364923655,0.2404614587523188,0.2304592917491219,1.0877814538616553,0.2257318243826668,0.2198996461104285,0.6734902763561924,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.25,42,65536,0.5704619124797407,0.5489941942013032,0.3001071589532856,0.2374200477753837,0.2349551964909631,1.0915665605575702,0.2262635597942002,0.2228747891946605,0.6049129989764586,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.25,123,65536,0.5715424095083739,0.540048291429451,0.2997305174816859,0.2325842974244206,0.2328692598205475,1.111257445245609,0.2169442488416312,0.2174345943523893,0.6284544524053224,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.25,456,65536,0.5842292454529083,0.5633131113251925,0.2987817744754227,0.2299708820147365,0.2294040732943627,1.1037060987280434,0.2136652741272349,0.2181138591640681,0.5537359263050153,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.5,42,131072,0.5675940932829101,0.5449043369748215,0.3113795394419036,0.250294365644638,0.2483096528195889,1.08466944802784,0.2390633408083154,0.2367924029158167,0.5301944728761515,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.5,123,131072,0.5855618584548893,0.5546965274627453,0.3092138429493339,0.247971668012036,0.2410577908387081,1.1055626844837971,0.2304120735668538,0.2276588170584234,0.5127942681678608,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,0.5,456,131072,0.5717990275526742,0.5522769131394953,0.2999567000198285,0.2210864275998932,0.2213928536125892,1.0836725942958136,0.2126639701403151,0.2116542895312136,0.5680655066530195,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,1.0,42,262144,0.5759139204033856,0.5185112950986066,0.3374832683849172,0.2890424281358719,0.2924570837873153,1.103942847050391,0.2766326547027427,0.2792664028422005,0.601842374616172,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,1.0,123,262144,0.5651584728975328,0.5311859658830548,0.3204336501077496,0.27101270892603,0.2600130029232408,1.0658571496972182,0.2592775733491354,0.2510123936842627,0.5435005117707267,False
mlp,CLIP,PCam,MHIST,PCam->MHIST,1.0,456,262144,0.5926481181343418,0.5334263958058914,0.3368289379199231,0.2891291093801891,0.2881244846115398,1.0970960806861108,0.2748377238883577,0.2770147736860151,0.5885363357215967,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.01,42,36,0.541616602686019,0.3280791627991725,0.3030381441780576,0.4125278919547796,0.4125278864383697,0.8164159403480812,0.424353028378884,0.4243530178149541,0.7382666666666666,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.01,123,36,0.1377016419914765,0.3222611022878488,0.3241585510283059,0.4235904381083945,0.4237961793800195,1.1207097112259046,0.4148472558796405,0.4158556940515836,0.5842,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.01,456,36,0.5245341676810888,0.4502117244113566,0.2463224847174367,0.3060491149127483,0.3062078566908836,1.032024156817068,0.3069330108727018,0.3069330279111862,0.5584,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.05,42,181,0.3993946541890774,0.3551316542013238,0.3589047574455686,0.4122152184968193,0.4122605960051219,1.5674361727234785,0.3868956773693363,0.3847806543191274,0.5926,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.05,123,181,0.2655414890454072,0.3598166276046242,0.3461593796108042,0.4076592285941045,0.4079250372211138,1.4910214487210585,0.3834853921453158,0.3824861007452011,0.5708,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.05,456,181,0.2345790587893755,0.3490181662224673,0.3469092056909149,0.4135420602664351,0.413354268036286,1.5071776420840424,0.3824691520723204,0.383603460697333,0.5802666666666667,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.1,42,364,0.3324648498285023,0.4233805437651484,0.2556251950210878,0.3097252338116367,0.3106954649984836,1.2258747267415202,0.3095598554986218,0.3093987696766853,0.6935333333333333,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.1,123,364,0.2037410826728879,0.3206917644441973,0.3855740377799112,0.4570499778966109,0.4561971949189901,1.481189752728139,0.425228756836305,0.4250952946623166,0.5302,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.1,456,364,0.2042021909185642,0.2965393342736859,0.3926221596985602,0.4594033275534709,0.4590282489349445,1.2129265120522257,0.4387090528512994,0.4393751753608386,0.5059333333333333,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.25,42,913,0.2503845154663383,0.4088482633044875,0.2630363624943553,0.3212676378669838,0.3217203826834758,1.068153776400797,0.3181425275544325,0.3212833769500255,0.7375333333333334,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.25,123,913,0.1779762099468684,0.3851913993166733,0.2926960636310936,0.3716761946494381,0.3702444164146979,1.2685506907750577,0.3644921586374441,0.3661051301558812,0.7048666666666666,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.25,456,913,0.1454804455494703,0.3379656341341698,0.3524686307145079,0.4419515972723563,0.4438188752353191,1.1592213379445069,0.4344887444560726,0.4352202947755654,0.5979333333333333,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.5,42,1828,0.2272182115870783,0.4223258531741818,0.2407188265052592,0.2995760301038623,0.3007000719159841,1.1587806398190492,0.2979434031141301,0.3006149891396363,0.8056666666666666,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.5,123,1828,0.1627401975845455,0.3901087019339126,0.2875496119575565,0.3667853124263386,0.3666359987010558,1.2256687644023392,0.3599361649900675,0.3645519594252109,0.7276666666666667,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,0.5,456,1828,0.1596576120225984,0.3713326612009621,0.3114068185245889,0.3979308604727188,0.3968208837946256,1.212460160017072,0.3883147192160288,0.3916562431494395,0.6756666666666666,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,1.0,42,3657,0.2235986916580606,0.4060769878278891,0.2610734597356888,0.3171371021265785,0.3170901995728413,1.2422769247669232,0.318429756809771,0.3182599323173364,0.7543333333333333,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,1.0,123,3657,0.1684247654464782,0.3934268485515798,0.2771185796505497,0.3565071219397088,0.356876825851202,1.2137843367793637,0.3528662031178673,0.3552058141052723,0.7401333333333333,False
mlp,CONCH,BRACS,CRC,BRACS->CRC,1.0,456,3657,0.2127919542972565,0.4139325949795419,0.2546254330710464,0.3158260141486922,0.3154297531326612,1.2733587138038995,0.3173006724397341,0.3198974762340387,0.7744666666666666,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.01,42,699,0.3940329218106995,0.4057971497180692,0.4671867151715186,0.4596756947766009,0.4529556654549531,0.986173103716313,0.4608421442164271,0.4541965552259506,0.5596491228070175,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.01,123,699,0.3670116194625998,0.3688293874751746,0.4317076619418382,0.4561130760662388,0.4433068875366364,0.894627994781366,0.4640060527805696,0.4541163958810278,0.656140350877193,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.01,456,699,0.4843409586056645,0.4673349757879534,0.3854603679290594,0.3789955633120578,0.3645028148335609,0.9825843545711432,0.3791052236270747,0.3662272965850047,0.5912280701754385,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.05,42,3499,0.3976942628903414,0.3921328671328671,0.3743526193812411,0.3736661848138299,0.3742440828622795,0.990910019647145,0.3753223063947077,0.3746511125035867,0.8280701754385965,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.05,123,3499,0.4077705156136528,0.4232509478844898,0.3982448280480928,0.3853179387258071,0.3820458631426877,0.963236243972814,0.3903551034237209,0.3849921442062655,0.724561403508772,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.05,456,3499,0.4406923263132413,0.4300892034290285,0.3497777841711348,0.3475826742225572,0.3453880252989245,1.0773794732751236,0.3464802343373824,0.3419149226621892,0.8245614035087719,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.1,42,6999,0.4293603243766642,0.4261573033707865,0.3514233415002756,0.3482586562502802,0.3463574682738793,0.9445277555061726,0.3531066987475609,0.3492211453836786,0.8456140350877193,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.1,123,6999,0.4081941418542725,0.4022502266223494,0.3550701280204185,0.3520563172781023,0.3537847485836197,0.99693345067281,0.3522430304895367,0.3540008290388629,0.8385964912280702,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.1,456,6999,0.423202614379085,0.4129608772060532,0.3565411943586818,0.3506875755118304,0.3495999142887229,0.8919952962009388,0.3596867345967902,0.3542998722690547,0.8298245614035088,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.25,42,17499,0.444459573953038,0.4150153943317281,0.333838416561021,0.3257147077242271,0.3230745854253347,0.8454137072941723,0.3350981922705837,0.3308381027730567,0.8649122807017544,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.25,123,17499,0.4328249818445897,0.4509173172230721,0.3329894102204548,0.3212496133031029,0.3157834882183431,0.8973190755581362,0.3240891924944886,0.3209036763385017,0.8263157894736842,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.25,456,17499,0.414382110869039,0.4101375151744313,0.3334962180588416,0.3378379011338805,0.3302807663908416,0.8543324610204973,0.3392673713628921,0.3362784814822381,0.9017543859649124,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.5,42,35000,0.4289820866618252,0.4303550701580629,0.3356122159979961,0.3345630355898225,0.328265255051624,0.8322348193268111,0.3364846138675746,0.3350443362008447,0.843859649122807,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.5,123,35000,0.4120370370370371,0.4062766787440107,0.3741588712484862,0.375940323987028,0.3768231608057265,0.838360046990569,0.3902881657475965,0.3883742543125882,0.7807017543859649,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,0.5,456,35000,0.4074376664245945,0.4065149486836233,0.3559074513238401,0.3610596343874931,0.3540880747014007,0.784780699958398,0.3721321905391258,0.3676456819112073,0.8473684210526315,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,1.0,42,70000,0.4298444686516581,0.432183908045977,0.3531265205181925,0.3509316465670341,0.3477831210495918,0.8218243943205946,0.3632010264354839,0.3597621387171104,0.8105263157894737,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,1.0,123,70000,0.4160463568143306,0.4185204686060286,0.3713735980070739,0.3735213459158937,0.3686532634098368,0.8145918347130764,0.3836009802982995,0.3801034768108421,0.7859649122807018,False
mlp,CONCH,CRC,BRACS,CRC->BRACS,1.0,456,70000,0.430918663761801,0.4201777113147507,0.3558342639133554,0.3587426127245028,0.3582799486050645,0.818333027913394,0.3676950091545127,0.368386489948897,0.8245614035087719,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.01,42,18,0.7038174718136196,0.6285854612598571,0.2254844038031525,0.0975021176236623,0.0975313941344211,1.1147933490975237,0.100816884314554,0.1006208112466993,0.588836669921875,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.01,123,18,0.646658102744248,0.3638449949229145,0.244375481331537,0.1031603819446899,0.1430716471368214,0.9921442149403888,0.1057605508531196,0.1431599226116304,0.984100341796875,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.01,456,18,0.5428825024561681,0.330725832003239,0.2851400415167263,0.229682793910797,0.2330940283568452,1.0651249487884475,0.2225065972961601,0.2262437259942089,0.962860107421875,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.05,42,92,0.7460242269753931,0.622164845778318,0.2582899585439066,0.2255284451791794,0.2255284473876457,1.3970680822501809,0.1995918632153461,0.1995918674285803,0.748992919921875,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.05,123,92,0.8364615886904962,0.7371667016970812,0.1840600033858646,0.1316781255765136,0.1316781157748465,1.559526412300393,0.1165422852948268,0.1165422808575158,0.617095947265625,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.05,456,92,0.6391682636709693,0.55574555042561,0.256585530045552,0.1751252374608611,0.178894766571716,1.434995749450236,0.1417097770024611,0.1460889798604512,0.63092041015625,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.1,42,184,0.7939564749742569,0.5345797508663287,0.3053587435409136,0.3304142741332043,0.3304142679335626,1.2728764286316991,0.3066029199314926,0.3066029230307663,0.877593994140625,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.1,123,184,0.7895480513120239,0.5286515330326467,0.3148157173140768,0.3311332863441407,0.3311332871545742,1.4070778044853207,0.3017441347806766,0.3017441341643945,0.874542236328125,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.1,456,184,0.7131450025145156,0.6147734388048314,0.2463762436978798,0.1749437713949646,0.1749222055580048,1.4486872741562398,0.1402012770872716,0.1367409671540826,0.6976318359375,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.25,42,461,0.8096120531521387,0.5101871689362686,0.344712245759899,0.375452421092632,0.3754524208760366,1.6787805344377236,0.3391463160254488,0.3391463136660846,0.900421142578125,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.25,123,461,0.7384292266630832,0.4528054311114481,0.3784094842628801,0.3888237777364907,0.3888237739574964,1.3823992410011905,0.3619973307580721,0.3619973322942797,0.926605224609375,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.25,456,461,0.6415228431471411,0.3802610015358276,0.4276869061678332,0.4285701962177484,0.4281421576687716,1.5588425231655954,0.3905979649708797,0.3904170001256446,0.968719482421875,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.5,42,924,0.7971068566971867,0.4465779275134752,0.3676533469468394,0.3992259509038263,0.3992259575016037,1.259226738366786,0.3797611214372409,0.3797611238050216,0.940643310546875,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.5,123,924,0.6689363728384758,0.3923485220340057,0.4138997723981045,0.4071453640962659,0.4053486428662087,1.330805208477179,0.3836608682349833,0.3830279962664145,0.9521484375,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,0.5,456,924,0.7092233030197839,0.3723124889034633,0.4221670067036693,0.4376303454079391,0.4376303425137611,1.4734374859158288,0.4054696153295367,0.4054696186244717,0.979339599609375,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,1.0,42,1849,0.7052695138685636,0.4350695126394783,0.3844190160585014,0.3912892094515143,0.3912892114898514,1.0911146136943357,0.3847529406095873,0.3847529377023027,0.9378662109375,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,1.0,123,1849,0.6906899915777505,0.3906556422856954,0.4130038857067278,0.4189869406670823,0.4189869425091995,1.1297069958594774,0.4096816375191849,0.4096648471866011,0.964874267578125,False
mlp,CONCH,MHIST,PCam,MHIST->PCam,1.0,456,1849,0.709933598662713,0.4668291958589385,0.3658639358340012,0.3673178428621213,0.3673178426757746,1.09603141944596,0.360732541476068,0.3607325436088615,0.9112548828125,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.01,42,2620,0.6136862956960202,0.5753939174763903,0.2847899494388957,0.1978259754492048,0.1984742635531215,0.9764863541466065,0.2016127870523942,0.2012226746675912,0.5353121801432958,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.01,123,2620,0.6600036016567621,0.5783161686924935,0.2398195204617887,0.1396555669735373,0.1434711479870726,1.0043752126994785,0.1390288149215426,0.1428192747202049,0.7686796315250768,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.01,456,2620,0.5983702503151449,0.4162812778545685,0.3084821116306086,0.2816993038312073,0.2712020592844092,1.0577426423600689,0.2733180697343885,0.2641419244371545,0.9611054247697032,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.05,42,13106,0.572748964523681,0.5364006351176245,0.2699993995063494,0.1685057438475326,0.1694148863792541,1.0072020432537137,0.1674289780772818,0.168346207935893,0.654042988741044,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.05,123,13106,0.5461147127678733,0.4889806188948105,0.2776939254768544,0.1852956511072639,0.1919751860803811,1.032533327260091,0.1826110921777258,0.187652796731848,0.7983623336745138,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.05,456,13106,0.5908472897532865,0.4584192989944982,0.2678878613363758,0.1944559462513382,0.1850041631063944,1.0378153278419016,0.1872708709451046,0.1789916078145391,0.90992835209826,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.1,42,26214,0.5093913200072033,0.4613920899132167,0.2824486653497124,0.1994138821585822,0.199002735774312,1.0536876143141984,0.1857808335791956,0.1917838207164831,0.7871033776867963,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.1,123,26214,0.5109085179182424,0.5087002645211065,0.3000996542616588,0.2165880285798283,0.2139743116427834,1.071523543087506,0.2018616135130153,0.204476513372717,0.6642784032753326,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.1,456,26214,0.4926436160633891,0.4414787713439756,0.3078486804408953,0.2509582135692895,0.2524398291596004,1.0271532271892887,0.2473620073898421,0.2484910770251721,0.8188331627430911,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.25,42,65536,0.4832973167657123,0.4775424847309831,0.3070056689285241,0.2278585793524828,0.2224787237349527,1.0425206726083804,0.2205188697930368,0.2160659112882711,0.6499488229273286,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.25,123,65536,0.4909913560237708,0.468759497758529,0.3175935180132233,0.2612388971601989,0.2589501110205814,1.0524598422225822,0.2541309447011537,0.250998234984483,0.7113613101330604,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.25,456,65536,0.5773590851791824,0.5589771402650092,0.2755067342352741,0.165605159093194,0.1646103433418176,1.034302694074591,0.1604770247194393,0.1600753280087283,0.6038894575230297,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.5,42,131072,0.495259319286872,0.4307187044107814,0.3038752570243104,0.2387689801663191,0.2423631183730634,1.0714592271255712,0.2315038194805536,0.2313810732394853,0.8863868986693961,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.5,123,131072,0.4839050963443184,0.4199420322401802,0.3230122095685231,0.2881561246611933,0.2835579526209355,1.0731915676079753,0.2742446579588167,0.2733275658920971,0.872057318321392,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,0.5,456,131072,0.5017468035296235,0.4440460243299463,0.3183555055313034,0.2754032910480226,0.2740097917128304,1.0951187671948608,0.2591304002804424,0.2624524338923951,0.8485158648925282,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,1.0,42,262144,0.5154060867999279,0.4633806085611139,0.2941378001972193,0.2153527068742527,0.2234715719039084,1.074278053197001,0.2053634928522237,0.2131718057250659,0.8014329580348004,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,1.0,123,262144,0.4956780118854673,0.4961405466642994,0.3193754177040285,0.2242813147032517,0.2383129945522443,1.0232590865009306,0.2219516501944043,0.2353803884989163,0.5383828045035824,False
mlp,CONCH,PCam,MHIST,PCam->MHIST,1.0,456,262144,0.4424770394381415,0.4011103846064031,0.3504882248715636,0.3255812544394723,0.3261894630058501,1.111381751619025,0.3099056101092418,0.3136788523024827,0.8996929375639714,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.01,42,36,0.4603759595636854,0.4330682958713581,0.2492763525230865,0.331416084420681,0.3314160857677459,0.8432596213598058,0.3271968995774785,0.327196892507871,0.5913333333333334,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.01,123,36,0.3388765014813292,0.4096313329298268,0.224360236368957,0.2435951945791641,0.2428768465836842,1.246090937643826,0.2496047583987315,0.2495311234474182,0.762,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.01,456,36,0.6165955305448207,0.2312954655646605,0.3619160112120672,0.4891128122846285,0.4888966971715291,0.9568739706239704,0.4942971619317929,0.4940280888557434,0.882,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.05,42,181,0.6404974974824413,0.4589132893403952,0.2931018312941813,0.3860959041034182,0.3858935539007186,1.0055956471010534,0.3859908097311854,0.3857805444876352,0.5567333333333333,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.05,123,181,0.554591357443095,0.3997597213059281,0.2874894373147496,0.3883053284396728,0.3882855449199676,1.1357771395426364,0.3849519553576906,0.384921617714564,0.6026666666666667,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.05,456,181,0.4201954897440151,0.363616440298902,0.2861579770017588,0.3709287409548958,0.3707827850262324,0.9597490831406936,0.3714264221131801,0.371368880478541,0.5676,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.1,42,364,0.5405497068884143,0.3949749306742108,0.3480029458055844,0.421365417745461,0.4196953076759974,0.9654746538672108,0.4233348937198519,0.4220210074027379,0.6054666666666667,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.1,123,364,0.4264262283758651,0.3871880612694419,0.2985571339563716,0.3606354006811976,0.3637963455518087,1.198567316910292,0.3557797537597517,0.3557729904015859,0.5123333333333333,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.1,456,364,0.4583669506757104,0.4095362135942582,0.2688283786770395,0.348745282027622,0.3487452908436457,0.9679496657329252,0.3485580036461353,0.3485579862276713,0.513,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.25,42,913,0.5366814612179143,0.4528714370734471,0.2897845071263333,0.3560164261805514,0.3550049615263939,1.089251586117712,0.3538327064250906,0.3538790178656578,0.5299333333333334,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.25,123,913,0.3877522961770492,0.4307705676195971,0.2742238132377267,0.3337586024383704,0.3354406670331954,1.1210900820172764,0.3339201955797771,0.3342991710305213,0.6199333333333333,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.25,456,913,0.4021899438134647,0.3259666440161891,0.3211914093950594,0.4011163143744071,0.4010675861517588,0.970558677939132,0.4023151600261529,0.4022519662062327,0.639,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.5,42,1828,0.5463483607538892,0.4623469768260005,0.2893080509890796,0.3370684431100885,0.3371119380831718,1.0612813704635686,0.3361522942704459,0.3366170352538427,0.5448666666666667,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.5,123,1828,0.5105626115669846,0.4001374631749441,0.3253951234803949,0.3970911140568554,0.3964185654362043,1.0600118926783724,0.394148231652379,0.3932992710908254,0.5725333333333333,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,0.5,456,1828,0.5372850035572928,0.4514233124660866,0.2990390370094927,0.350453303934137,0.3498882761081059,1.2148987074803848,0.345940507517755,0.3456150166869163,0.5273333333333333,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,1.0,42,3657,0.5259476293768137,0.4422032166296696,0.3065365549463951,0.3580502544720967,0.3582287683347861,1.2029983850756152,0.3543961289279163,0.353829879963398,0.5174,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,1.0,123,3657,0.5096112985812885,0.4373636339775403,0.3122806812831427,0.367664933809638,0.3642071373184522,1.2294550755298634,0.3601085085933407,0.3602885725895564,0.5166666666666667,False
mlp,GigaPath,BRACS,CRC,BRACS->CRC,1.0,456,3657,0.5333660854474596,0.4360564867682305,0.3205377343073172,0.3767431564723452,0.3750891539017359,1.2368581199967144,0.3699957765897115,0.3692033298373222,0.5093333333333333,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.01,42,699,0.665380658436214,0.5345027409519245,0.1969135493234943,0.0834579933892216,0.0817609177281459,0.8224541608073463,0.1118736917054966,0.1067089493925634,0.8929824561403509,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.01,123,699,0.6036220043572984,0.4585866261398176,0.2183277472950542,0.137139380154641,0.1390109324729756,0.8349119422049923,0.1671581522610626,0.1653276079612081,0.9543859649122808,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.01,456,699,0.642883079157589,0.5711466845848456,0.201719541824182,0.1010291776374766,0.0900435985507149,0.8295966733470429,0.1226283961482215,0.1152765304536411,0.875438596491228,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.05,42,3499,0.601397966594045,0.4370671806953666,0.2588397063470263,0.2382801135446418,0.2326314820438264,0.8940423083885366,0.2473587484670835,0.2411914734631417,0.9789473684210528,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.05,123,3499,0.6163610505930767,0.4665124201396357,0.2470146206315343,0.2234884918258901,0.2202623860526568,0.8880547035963465,0.2390585657405226,0.2303128397678384,0.9701754385964912,False
mlp,GigaPath,CRC,BRACS,CRC->BRACS,0.05,456,3499,0.5843016218833211,0.4338173907214547,0.2642133513552441,0.2494877847074939,0.239717162397829,0.9333135827612288,0.2567403190311763,0.2443992088987949,0.987719298245614,False
