model,dataset,fraction,mean,std,min,max
H-Optimus-0,MHIST,0.01,0.11260805747118659,0.01889204435538444,0.0993389957336024,0.1342378656091374
H-Optimus-0,MHIST,0.05,0.13191384309236576,0.01655390190365443,0.1222054303638701,0.1510278429318257
H-Optimus-0,MHIST,0.1,0.12693489997321808,0.008607820588323514,0.1207150178424146,0.1367589586269519
H-Optimus-0,MHIST,0.25,0.09765516619095078,0.004393560425425667,0.0931114999051475,0.1018814035203777
H-Optimus-0,MHIST,0.5,0.07226100914131305,0.007244848577139014,0.0649219144240529,0.0794077820396495
H-Optimus-0,MHIST,1.0,0.0571224700794059,0.0,0.0571224700794059,0.0571224700794059
H-Optimus-0,PCam,0.01,0.0386075201758986,0.004757869948769244,0.0332266358064498,0.0422581128703701
H-Optimus-0,PCam,0.05,0.03514970528067784,0.0008109268333934779,0.0342255132759524,0.0357422013709192
H-Optimus-0,PCam,0.1,0.03454698327716296,0.0018172009453154825,0.032464512633022,0.0358111676693679
H-Optimus-0,PCam,0.25,0.03209102701805523,0.0016374416795885513,0.030372532567764,0.0336331343110716
H-Optimus-0,PCam,0.5,0.030798431854289335,0.00031472853255216156,0.0305409182989552,0.0311492677300652
H-Optimus-0,PCam,1.0,0.0302015041437399,0.0,0.0302015041437399,0.0302015041437399
H-Optimus-0,SPIDER-Breast,0.01,0.0203521152553854,0.0032963130533683214,0.0167647011435663,0.023247423300105
H-Optimus-0,SPIDER-Breast,0.05,0.0144316249416011,0.0024429946191024086,0.0116501118801622,0.0162293354325506
H-Optimus-0,SPIDER-Breast,0.1,0.016812699265065133,0.0034336288474583927,0.0130540231518085,0.0197847735519082
H-Optimus-0,SPIDER-Breast,0.25,0.021493209458042468,0.0020820807071144924,0.0198311128717889,0.0238286301367213
H-Optimus-0,SPIDER-Breast,0.5,0.0246115361956401,0.0006629290479344965,0.0239770813994665,0.025299674979781
H-Optimus-0,SPIDER-Breast,1.0,0.0281758305569292,0.0,0.0281758305569292,0.0281758305569292
MIDNIGHT,BRACS,0.01,0.0993008354653883,0.01931428226261969,0.0820092662794536,0.1201446824305593
MIDNIGHT,BRACS,0.05,0.07154430248521983,0.007249339254954309,0.0635880030496991,0.0777754267040944
MIDNIGHT,BRACS,0.1,0.0787327299956225,0.007859685268392896,0.069674250719523,0.0837442739168268
MIDNIGHT,BRACS,0.25,0.055130914838323435,0.007597328627012179,0.0481612797542639,0.0632295748530763
MIDNIGHT,BRACS,0.5,0.05848542091719516,0.008354962150979297,0.0488453620370434,0.063633079926605
MIDNIGHT,BRACS,1.0,0.0726329772634694,0.0,0.0726329772634694,0.0726329772634694
MIDNIGHT,CRC,0.01,0.005284920794127533,0.0007374775944222964,0.0046073263794204,0.0060703974829252
MIDNIGHT,CRC,0.05,0.003554247284416733,0.0004034117068476884,0.0031053813515717,0.0038865252134946
MIDNIGHT,CRC,0.1,0.0033304034447747335,0.0005317379798022212,0.0029485762718274,0.0039377318324544
MIDNIGHT,CRC,0.25,0.003158178987663933,0.0005318302805347919,0.0025454666636829,0.0035003283518727
MIDNIGHT,CRC,0.5,0.0027110248863575666,0.00020667722191590286,0.0025153681031693,0.0029271930069238
MIDNIGHT,CRC,1.0,0.0033519757714169005,0.0,0.0033519757714169,0.0033519757714169
MIDNIGHT,LungHist700,0.01,0.13971902536657413,0.028509914499725238,0.1164158252669348,0.1715085466998523
MIDNIGHT,LungHist700,0.05,0.13526743130211424,0.06514805792748822,0.0896173873516965,0.2098739612431699
MIDNIGHT,LungHist700,0.1,0.13042806478621752,0.03190011786150321,0.1037021958533645,0.165743526827294
