model,hospital,fraction,seed,n_train,n_val_full,n_val_prop,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature,ece_scaled_fixed,ece_scaled_adaptive,temperature_prop,ece_scaled_prop,degeneracy_share,forced_classes,degenerate
CLIP,1,0.5,42,7000,3000,1500,0.9715995555555555,0.9113276583034648,0.0698183892695154,0.0673864046068567,0.0603508913819798,1.2312475192302537,0.0185257298797607,0.00704786819638,1.2927713468737947,0.0202697728253348,0.508,0,False
CLIP,1,0.5,123,7000,3000,1500,0.9729688888888888,0.9149931144422698,0.0686426660679843,0.0677587076466929,0.0666917330158174,1.1876734808945035,0.011590950656475,0.0088205266940934,1.216454392617313,0.0154055963864453,0.509,0,False
CLIP,1,0.5,456,7000,3000,1500,0.9722826666666669,0.9139902139976817,0.0691502722946253,0.0660376154320084,0.0643252668128311,1.2044774427296563,0.015354038683231,0.0117493888213927,1.2063688712096523,0.0154238736586528,0.5106666666666667,0,False
CLIP,1,1.0,42,14000,3000,3000,0.976775111111111,0.9199908967420294,0.0615522764253822,0.0533050117707511,0.0543597426341481,1.2825411962124134,0.0128204994028371,0.0131578967795723,1.2825411962124134,0.0128204994028371,0.5106666666666667,0,False
CLIP,1,1.0,123,14000,3000,3000,0.976775111111111,0.9199908967420294,0.0615522764253822,0.0533050117707511,0.0543597426341481,1.2825411962124134,0.0128204994028371,0.0131578967795723,1.2825411962124134,0.0128204994028371,0.5106666666666667,0,False
CLIP,1,1.0,456,14000,3000,3000,0.976775111111111,0.9199908967420294,0.0615522764253822,0.0533050117707511,0.0543597426341481,1.2825411962124134,0.0128204994028371,0.0131578967795723,1.2825411962124134,0.0128204994028371,0.5106666666666667,0,False
CLIP,2,0.01,42,140,3000,30,0.963288,0.9043320471308558,0.1710549373481678,0.2951716365134099,0.3050784157100596,0.2754374716411964,0.0325013982998595,0.0326338004900524,0.524436563054584,0.1094522017869391,0.5036666666666667,0,False
CLIP,2,0.01,123,140,3000,30,0.9573088888888888,0.8838955059553598,0.1711352749747215,0.2817821356662292,0.2850675920012872,0.310944698015523,0.0438268207837184,0.0443754256737179,0.170226896211602,0.0568324529640675,0.53,0,False
CLIP,2,0.01,456,140,3000,30,0.9647266666666666,0.8898409303033581,0.1749147097450734,0.3039820171780887,0.3075125332457701,0.2570844919297938,0.0509184422052702,0.0499565793133704,0.2338234064318415,0.0468572122626979,0.538,0,False
CLIP,2,0.05,42,700,3000,150,0.97018,0.9149950035952114,0.1012439621979128,0.1840680053482674,0.1836974056438508,0.6687765621195966,0.0283016050353445,0.0286817474286123,0.7939337344018691,0.0412302040200749,0.5076666666666667,0,False
CLIP,2,0.05,123,700,3000,150,0.9737951111111112,0.9199999644444288,0.1018478998939452,0.1958053714808982,0.1959714721102692,0.6011775589008677,0.025098665150821,0.0228517933124519,0.6576850067672793,0.0314160552599679,0.5006666666666667,0,False
CLIP,2,0.05,456,700,3000,150,0.9726475555555556,0.91399690388854,0.1007102746171171,0.1894727898987564,0.1899731280680884,0.6174197626771114,0.0192334151208215,0.0198902858499165,0.5528463877186651,0.0182908782692794,0.506,0,False
CLIP,2,0.1,42,1400,3000,300,0.9775395555555556,0.9269940865210082,0.0796253573452488,0.1496190400635961,0.1507798511822915,0.7714324928554585,0.0217913799164602,0.0168744740479116,0.8745812914458465,0.0289049164436255,0.509,0,False
